TimeStamp,PM1(Ug/m3),PM2.5(Ug/m3),PM10(Ug/m3),hour,Hour
2017-12-08 14:00:00,3.05,4.86,11.58,14,0 days 14:00:00.000000000
2017-12-08 15:00:00,2.65,4.15,10.4,15,0 days 15:00:00.000000000
2017-12-08 16:00:00,2.57,3.98,8.15,16,0 days 16:00:00.000000000
2017-12-09 13:00:00,3.11,4.78,11.09,13,0 days 13:00:00.000000000
2017-12-09 14:00:00,3.47,4.92,9.06,14,0 days 14:00:00.000000000
2017-12-09 15:00:00,3.37,5.3,20.0,15,0 days 15:00:00.000000000
2017-12-09 16:00:00,4.46,7.08,27.57,16,0 days 16:00:00.000000000
2017-12-09 17:00:00,3.75,5.55,15.49,17,0 days 17:00:00.000000000
2017-12-09 18:00:00,5.2,7.85,26.95,18,0 days 18:00:00.000000000
2017-12-09 19:00:00,8.04,12.0,40.44,19,0 days 19:00:00.000000000
2017-12-09 20:00:00,9.23,12.81,44.21,20,0 days 20:00:00.000000000
2017-12-09 21:00:00,7.55,10.77,34.92,21,0 days 21:00:00.000000000
2017-12-09 22:00:00,13.45,18.37,45.9,22,0 days 22:00:00.000000000
2017-12-09 23:00:00,8.19,11.97,32.47,23,0 days 23:00:00.000000000
2017-12-10 00:00:00,5.9,8.92,23.4,0,0 days 00:00:00.000000000
2017-12-10 01:00:00,9.77,14.29,29.42,1,0 days 01:00:00.000000000
2017-12-10 02:00:00,11.71,16.09,28.34,2,0 days 02:00:00.000000000
2017-12-10 03:00:00,10.81,14.73,25.72,3,0 days 03:00:00.000000000
2017-12-10 04:00:00,13.69,18.17,27.57,4,0 days 04:00:00.000000000
2017-12-10 05:00:00,7.09,9.62,14.67,5,0 days 05:00:00.000000000
2017-12-10 06:00:00,5.78,7.86,15.02,6,0 days 06:00:00.000000000
2017-12-10 07:00:00,7.23,10.25,18.53,7,0 days 07:00:00.000000000
2017-12-10 08:00:00,6.97,9.82,24.77,8,0 days 08:00:00.000000000
2017-12-10 09:00:00,5.57,8.49,34.03,9,0 days 09:00:00.000000000
2017-12-11 00:00:00,19.73,26.5,47.6,0,0 days 00:00:00.000000000
2017-12-11 01:00:00,16.2,21.23,34.16,1,0 days 01:00:00.000000000
2017-12-11 02:00:00,16.87,22.31,36.02,2,0 days 02:00:00.000000000
2017-12-11 03:00:00,16.58,22.22,34.78,3,0 days 03:00:00.000000000
2017-12-11 04:00:00,18.69,24.86,35.2,4,0 days 04:00:00.000000000
2017-12-11 05:00:00,15.46,20.67,34.92,5,0 days 05:00:00.000000000
2017-12-11 07:00:00,10.02,13.76,29.43,7,0 days 07:00:00.000000000
2017-12-11 20:00:00,8.43,12.24,29.53,20,0 days 20:00:00.000000000
2017-12-11 21:00:00,9.41,13.16,34.45,21,0 days 21:00:00.000000000
2017-12-11 22:00:00,8.35,11.84,34.23,22,0 days 22:00:00.000000000
2017-12-11 23:00:00,8.48,12.25,29.06,23,0 days 23:00:00.000000000
2017-12-12 00:00:00,19.9,28.26,58.66,0,0 days 00:00:00.000000000
2017-12-17 18:00:00,5.01,8.18,37.28,18,0 days 18:00:00.000000000
2017-12-17 19:00:00,8.26,11.38,18.91,19,0 days 19:00:00.000000000
2017-12-18 18:00:00,11.49,23.0,176.75,18,0 days 18:00:00.000000000
2017-12-18 19:00:00,17.87,29.69,177.35,19,0 days 19:00:00.000000000
2017-12-18 20:00:00,38.73,61.04,289.45,20,0 days 20:00:00.000000000
2017-12-18 21:00:00,22.2,33.08,125.45,21,0 days 21:00:00.000000000
2017-12-18 22:00:00,22.64,32.87,89.81,22,0 days 22:00:00.000000000
2017-12-18 23:00:00,22.58,48.74,401.94,23,0 days 23:00:00.000000000
2017-12-19 08:00:00,15.45,26.15,136.88,8,0 days 08:00:00.000000000
2017-12-19 09:00:00,9.13,16.21,84.62,9,0 days 09:00:00.000000000
2017-12-19 10:00:00,6.03,11.83,94.4,10,0 days 10:00:00.000000000
2017-12-19 11:00:00,5.46,11.57,92.24,11,0 days 11:00:00.000000000
2017-12-19 12:00:00,3.9,8.27,75.76,12,0 days 12:00:00.000000000
2017-12-19 13:00:00,3.58,7.31,56.46,13,0 days 13:00:00.000000000
2017-12-19 14:00:00,2.33,3.62,10.4,14,0 days 14:00:00.000000000
2017-12-19 15:00:00,3.23,6.61,50.67,15,0 days 15:00:00.000000000
2017-12-19 16:00:00,4.33,8.02,46.93,16,0 days 16:00:00.000000000
2017-12-19 17:00:00,12.46,17.48,65.25,17,0 days 17:00:00.000000000
2017-12-19 18:00:00,6.51,10.81,57.85,18,0 days 18:00:00.000000000
2017-12-19 19:00:00,41.55,58.5,142.38,19,0 days 19:00:00.000000000
2017-12-19 22:00:00,14.75,24.61,141.35,22,0 days 22:00:00.000000000
2017-12-19 23:00:00,10.58,20.45,156.75,23,0 days 23:00:00.000000000
2017-12-20 00:00:00,8.54,12.63,45.5,0,0 days 00:00:00.000000000
2017-12-20 01:00:00,6.28,8.86,28.96,1,0 days 01:00:00.000000000
2017-12-20 02:00:00,4.78,6.82,15.37,2,0 days 02:00:00.000000000
2017-12-20 03:00:00,5.63,8.43,22.66,3,0 days 03:00:00.000000000
2017-12-20 04:00:00,5.45,8.28,22.55,4,0 days 04:00:00.000000000
2017-12-20 05:00:00,3.13,4.7,12.38,5,0 days 05:00:00.000000000
2017-12-20 06:00:00,3.62,5.29,14.77,6,0 days 06:00:00.000000000
2017-12-20 07:00:00,5.23,8.87,56.79,7,0 days 07:00:00.000000000
2017-12-20 08:00:00,17.28,29.84,155.73,8,0 days 08:00:00.000000000
2017-12-20 09:00:00,5.89,9.98,49.41,9,0 days 09:00:00.000000000
2017-12-20 10:00:00,6.9,13.6,97.76,10,0 days 10:00:00.000000000
2017-12-20 11:00:00,5.43,11.23,75.98,11,0 days 11:00:00.000000000
2017-12-20 12:00:00,4.09,8.52,64.25,12,0 days 12:00:00.000000000
2017-12-20 13:00:00,6.35,13.0,81.8,13,0 days 13:00:00.000000000
2017-12-20 14:00:00,2.86,5.22,23.86,14,0 days 14:00:00.000000000
2017-12-20 15:00:00,3.91,7.78,47.21,15,0 days 15:00:00.000000000
2017-12-20 16:00:00,4.98,16.67,183.72,16,0 days 16:00:00.000000000
2017-12-20 17:00:00,5.14,12.61,112.4,17,0 days 17:00:00.000000000
2017-12-20 18:00:00,5.51,9.03,40.08,18,0 days 18:00:00.000000000
2017-12-20 19:00:00,6.29,9.89,34.09,19,0 days 19:00:00.000000000
2017-12-20 20:00:00,7.03,8.8,11.13,20,0 days 20:00:00.000000000
2017-12-20 21:00:00,16.99,39.23,322.09,21,0 days 21:00:00.000000000
2017-12-20 22:00:00,7.77,10.29,15.65,22,0 days 22:00:00.000000000
2017-12-20 23:00:00,4.2,5.88,12.37,23,0 days 23:00:00.000000000
2017-12-21 00:00:00,9.95,16.62,87.54,0,0 days 00:00:00.000000000
2017-12-21 01:00:00,6.31,10.03,44.73,1,0 days 01:00:00.000000000
2017-12-21 07:00:00,22.51,27.25,42.65,7,0 days 07:00:00.000000000
2017-12-21 08:00:00,12.12,24.36,145.15,8,0 days 08:00:00.000000000
2017-12-21 09:00:00,8.94,17.68,94.32,9,0 days 09:00:00.000000000
2017-12-21 10:00:00,4.84,9.07,55.31,10,0 days 10:00:00.000000000
2017-12-21 11:00:00,5.71,12.04,95.61,11,0 days 11:00:00.000000000
2017-12-21 12:00:00,2.91,5.66,36.34,12,0 days 12:00:00.000000000
2017-12-21 13:00:00,2.37,4.75,33.04,13,0 days 13:00:00.000000000
2017-12-21 14:00:00,5.88,11.46,84.18,14,0 days 14:00:00.000000000
2017-12-21 15:00:00,6.99,12.72,84.24,15,0 days 15:00:00.000000000
2017-12-21 16:00:00,6.69,14.17,134.15,16,0 days 16:00:00.000000000
2017-12-21 17:00:00,5.55,9.91,60.16,17,0 days 17:00:00.000000000
2017-12-21 18:00:00,7.56,12.86,76.29,18,0 days 18:00:00.000000000
2017-12-21 19:00:00,10.83,16.96,84.32,19,0 days 19:00:00.000000000
2017-12-21 20:00:00,13.2,21.23,93.0,20,0 days 20:00:00.000000000
2017-12-21 21:00:00,14.07,23.2,109.58,21,0 days 21:00:00.000000000
2017-12-21 22:00:00,14.68,25.38,151.01,22,0 days 22:00:00.000000000
2017-12-21 23:00:00,17.61,31.22,198.71,23,0 days 23:00:00.000000000
2017-12-22 00:00:00,12.17,19.88,89.85,0,0 days 00:00:00.000000000
2017-12-22 01:00:00,12.15,18.93,59.97,1,0 days 01:00:00.000000000
2017-12-22 02:00:00,12.21,18.43,49.0,2,0 days 02:00:00.000000000
2017-12-22 03:00:00,10.22,15.2,36.66,3,0 days 03:00:00.000000000
2017-12-22 04:00:00,6.85,9.72,18.78,4,0 days 04:00:00.000000000
2017-12-22 05:00:00,5.74,8.12,16.24,5,0 days 05:00:00.000000000
2017-12-22 07:00:00,19.96,41.31,310.45,7,0 days 07:00:00.000000000
2017-12-22 08:00:00,14.07,27.39,184.62,8,0 days 08:00:00.000000000
2017-12-22 09:00:00,7.78,15.64,90.32,9,0 days 09:00:00.000000000
2017-12-22 10:00:00,6.81,13.2,79.97,10,0 days 10:00:00.000000000
2017-12-22 11:00:00,4.88,11.81,109.17,11,0 days 11:00:00.000000000
2017-12-22 12:00:00,5.36,13.17,111.42,12,0 days 12:00:00.000000000
2017-12-22 13:00:00,4.65,9.97,74.3,13,0 days 13:00:00.000000000
2017-12-22 14:00:00,3.44,6.59,35.12,14,0 days 14:00:00.000000000
2017-12-22 15:00:00,3.84,7.45,41.8,15,0 days 15:00:00.000000000
2017-12-22 16:00:00,3.93,6.59,28.6,16,0 days 16:00:00.000000000
2017-12-22 17:00:00,14.07,23.87,170.27,17,0 days 17:00:00.000000000
2017-12-22 18:00:00,5.87,10.01,54.29,18,0 days 18:00:00.000000000
2017-12-22 19:00:00,12.2,19.93,69.57,19,0 days 19:00:00.000000000
2017-12-22 20:00:00,18.34,38.26,409.26,20,0 days 20:00:00.000000000
2017-12-22 21:00:00,19.27,43.53,493.18,21,0 days 21:00:00.000000000
2017-12-22 22:00:00,22.91,37.42,192.32,22,0 days 22:00:00.000000000
2017-12-22 23:00:00,23.74,36.99,175.55,23,0 days 23:00:00.000000000
2017-12-23 00:00:00,26.71,42.57,218.15,0,0 days 00:00:00.000000000
2017-12-23 01:00:00,25.21,41.04,191.16,1,0 days 01:00:00.000000000
2017-12-23 02:00:00,12.88,19.9,48.09,2,0 days 02:00:00.000000000
2017-12-23 08:00:00,9.71,18.13,124.19,8,0 days 08:00:00.000000000
2017-12-23 09:00:00,6.04,10.97,57.7,9,0 days 09:00:00.000000000
2017-12-23 10:00:00,8.28,15.58,95.06,10,0 days 10:00:00.000000000
2017-12-23 11:00:00,7.03,14.32,100.81,11,0 days 11:00:00.000000000
2017-12-23 12:00:00,9.32,24.13,237.63,12,0 days 12:00:00.000000000
2017-12-23 13:00:00,5.05,9.14,44.17,13,0 days 13:00:00.000000000
2017-12-23 14:00:00,5.76,11.85,83.58,14,0 days 14:00:00.000000000
2017-12-23 15:00:00,5.27,11.21,100.96,15,0 days 15:00:00.000000000
2017-12-24 13:00:00,16.96,26.04,150.31,13,0 days 13:00:00.000000000
2017-12-24 14:00:00,0.67,5.41,270.46,14,0 days 14:00:00.000000000
2017-12-24 15:00:00,0.04,0.19,1.78,15,0 days 15:00:00.000000000
2017-12-27 14:00:00,9.87,14.02,23.8,14,0 days 14:00:00.000000000
2017-12-27 15:00:00,0.84,4.88,183.52,15,0 days 15:00:00.000000000
2017-12-27 16:00:00,1.69,7.2,802.88,16,0 days 16:00:00.000000000
2017-12-28 12:00:00,8.08,10.17,16.73,12,0 days 12:00:00.000000000
2017-12-28 13:00:00,16.98,20.18,246.88,13,0 days 13:00:00.000000000
2017-12-28 14:00:00,0.76,4.2,45.12,14,0 days 14:00:00.000000000
2017-12-28 15:00:00,0.12,0.17,9.61,15,0 days 15:00:00.000000000
2017-12-28 16:00:00,0.03,0.09,12.09,16,0 days 16:00:00.000000000
2017-12-28 17:00:00,43.1,63.29,85.04,17,0 days 17:00:00.000000000
2017-12-29 11:00:00,1.68,5.96,326.18,11,0 days 11:00:00.000000000
2017-12-29 12:00:00,2.01,10.34,277.86,12,0 days 12:00:00.000000000
2017-12-29 13:00:00,1.03,2.44,6.4,13,0 days 13:00:00.000000000
2017-12-29 14:00:00,18.37,22.25,820.41,14,0 days 14:00:00.000000000
2017-12-29 15:00:00,0.92,3.47,381.02,15,0 days 15:00:00.000000000
2017-12-29 16:00:00,1.62,4.04,641.5,16,0 days 16:00:00.000000000
2017-12-30 00:00:00,242.05,488.46,614.22,0,0 days 00:00:00.000000000
2017-12-30 08:00:00,16.19,25.58,100.15,8,0 days 08:00:00.000000000
2017-12-30 09:00:00,9.71,21.43,136.22,9,0 days 09:00:00.000000000
2017-12-31 10:00:00,26.29,55.54,315.06,10,0 days 10:00:00.000000000
2018-01-02 10:00:00,125.54,165.97,250.58,10,0 days 10:00:00.000000000
2018-01-02 11:00:00,234.21,291.22,324.78,11,0 days 11:00:00.000000000
2018-01-03 00:00:00,294.95,491.24,534.25,0,0 days 00:00:00.000000000
2018-01-06 12:00:00,12.56,18.82,469.2,12,0 days 12:00:00.000000000
2018-01-07 09:00:00,274.34,465.76,506.58,9,0 days 09:00:00.000000000
2018-01-07 13:00:00,12.64,18.4,18.51,13,0 days 13:00:00.000000000
2018-01-07 14:00:00,0.74,1.47,248.15,14,0 days 14:00:00.000000000
2018-01-07 15:00:00,5.5,8.99,112.0,15,0 days 15:00:00.000000000
2018-01-08 13:00:00,17.85,22.91,224.82,13,0 days 13:00:00.000000000
2018-01-08 14:00:00,18.69,21.23,319.74,14,0 days 14:00:00.000000000
2018-01-08 15:00:00,10.94,15.65,78.73,15,0 days 15:00:00.000000000
2018-01-11 13:00:00,8.41,22.8,430.83,13,0 days 13:00:00.000000000
2018-01-11 14:00:00,7.58,11.5,39.09,14,0 days 14:00:00.000000000
2018-01-11 15:00:00,6.11,9.61,33.29,15,0 days 15:00:00.000000000
2018-01-11 17:00:00,9.73,16.14,66.06,17,0 days 17:00:00.000000000
2018-01-11 18:00:00,8.95,14.73,56.99,18,0 days 18:00:00.000000000
2018-01-11 19:00:00,12.17,18.13,47.96,19,0 days 19:00:00.000000000
2018-01-11 20:00:00,13.86,20.64,57.75,20,0 days 20:00:00.000000000
2018-01-11 22:00:00,12.58,20.44,56.6,22,0 days 22:00:00.000000000
2018-01-12 10:00:00,6.66,10.11,25.18,10,0 days 10:00:00.000000000
2018-01-12 11:00:00,11.66,20.06,77.57,11,0 days 11:00:00.000000000
2018-01-12 12:00:00,8.18,13.9,47.76,12,0 days 12:00:00.000000000
2018-01-12 13:00:00,7.19,11.75,43.43,13,0 days 13:00:00.000000000
2018-01-12 14:00:00,10.73,20.64,91.58,14,0 days 14:00:00.000000000
2018-01-12 15:00:00,13.62,17.22,27.81,15,0 days 15:00:00.000000000
2018-01-12 16:00:00,7.73,9.47,11.43,16,0 days 16:00:00.000000000
2018-01-12 17:00:00,14.79,17.68,19.97,17,0 days 17:00:00.000000000
2018-01-12 18:00:00,52.38,61.32,63.56,18,0 days 18:00:00.000000000
2018-01-12 19:00:00,37.9,48.82,86.53,19,0 days 19:00:00.000000000
2018-01-12 20:00:00,37.39,47.16,79.52,20,0 days 20:00:00.000000000
2018-01-14 11:00:00,6.7,9.26,20.0,11,0 days 11:00:00.000000000
2018-01-14 12:00:00,7.57,10.2,27.97,12,0 days 12:00:00.000000000
2018-01-14 13:00:00,5.63,8.33,27.19,13,0 days 13:00:00.000000000
2018-01-14 14:00:00,4.29,6.65,19.24,14,0 days 14:00:00.000000000
2018-01-14 21:00:00,15.81,21.33,52.65,21,0 days 21:00:00.000000000
2018-01-14 22:00:00,9.35,13.09,30.75,22,0 days 22:00:00.000000000
2018-01-14 23:00:00,6.68,9.49,30.7,23,0 days 23:00:00.000000000
2018-01-15 00:00:00,6.06,8.81,21.58,0,0 days 00:00:00.000000000
2018-01-15 11:00:00,3.56,5.72,19.04,11,0 days 11:00:00.000000000
2018-01-15 12:00:00,4.93,7.22,20.67,12,0 days 12:00:00.000000000
2018-01-15 13:00:00,5.65,8.38,24.94,13,0 days 13:00:00.000000000
2018-01-15 14:00:00,5.3,8.03,20.06,14,0 days 14:00:00.000000000
2018-01-15 15:00:00,14.0,20.61,47.67,15,0 days 15:00:00.000000000
2018-01-15 16:00:00,5.16,8.26,23.78,16,0 days 16:00:00.000000000
2018-01-15 17:00:00,4.9,7.27,18.62,17,0 days 17:00:00.000000000
2018-01-15 18:00:00,5.49,7.49,17.61,18,0 days 18:00:00.000000000
2018-01-15 19:00:00,6.33,8.15,16.47,19,0 days 19:00:00.000000000
2018-01-15 20:00:00,6.76,8.82,15.38,20,0 days 20:00:00.000000000
2018-01-16 14:00:00,4.2,7.4,40.48,14,0 days 14:00:00.000000000
2018-01-16 15:00:00,4.51,7.28,23.45,15,0 days 15:00:00.000000000
2018-01-16 16:00:00,4.47,6.85,20.32,16,0 days 16:00:00.000000000
2018-01-16 17:00:00,4.29,6.37,19.03,17,0 days 17:00:00.000000000
2018-01-16 18:00:00,9.18,11.86,25.16,18,0 days 18:00:00.000000000
2018-01-16 19:00:00,10.57,13.42,24.35,19,0 days 19:00:00.000000000
2018-01-16 20:00:00,23.84,28.8,36.89,20,0 days 20:00:00.000000000
2018-01-16 21:00:00,73.43,90.02,103.02,21,0 days 21:00:00.000000000
2018-01-16 22:00:00,34.05,43.03,64.53,22,0 days 22:00:00.000000000
2018-01-16 23:00:00,29.87,38.44,52.39,23,0 days 23:00:00.000000000
2018-01-17 00:00:00,39.71,51.79,70.56,0,0 days 00:00:00.000000000
2018-01-17 13:00:00,6.79,10.97,33.27,13,0 days 13:00:00.000000000
2018-01-17 14:00:00,6.05,10.49,35.04,14,0 days 14:00:00.000000000
2018-01-17 15:00:00,7.95,12.82,32.61,15,0 days 15:00:00.000000000
2018-01-17 16:00:00,10.81,21.83,133.64,16,0 days 16:00:00.000000000
2018-01-17 17:00:00,7.86,12.89,49.34,17,0 days 17:00:00.000000000
2018-01-17 18:00:00,20.44,28.87,83.42,18,0 days 18:00:00.000000000
2018-01-17 19:00:00,22.45,34.75,117.25,19,0 days 19:00:00.000000000
2018-01-17 20:00:00,23.6,37.31,124.77,20,0 days 20:00:00.000000000
2018-01-17 21:00:00,32.92,55.64,261.56,21,0 days 21:00:00.000000000
2018-01-17 22:00:00,35.33,54.99,273.1,22,0 days 22:00:00.000000000
2018-01-17 23:00:00,38.71,56.96,249.69,23,0 days 23:00:00.000000000
2018-01-18 00:00:00,27.97,42.17,173.31,0,0 days 00:00:00.000000000
2018-01-18 01:00:00,27.36,39.0,130.72,1,0 days 01:00:00.000000000
2018-01-18 02:00:00,19.34,26.58,60.71,2,0 days 02:00:00.000000000
2018-01-18 03:00:00,11.23,15.34,25.26,3,0 days 03:00:00.000000000
2018-01-18 04:00:00,12.19,16.05,23.52,4,0 days 04:00:00.000000000
2018-01-18 05:00:00,12.85,16.53,23.15,5,0 days 05:00:00.000000000
2018-01-18 10:00:00,12.32,21.47,80.74,10,0 days 10:00:00.000000000
2018-01-18 11:00:00,7.11,12.39,38.27,11,0 days 11:00:00.000000000
2018-01-18 12:00:00,9.44,15.42,37.52,12,0 days 12:00:00.000000000
2018-01-18 13:00:00,9.28,15.69,57.92,13,0 days 13:00:00.000000000
2018-01-18 14:00:00,8.89,17.61,115.35,14,0 days 14:00:00.000000000
2018-01-18 18:00:00,9.96,16.07,67.21,18,0 days 18:00:00.000000000
2018-01-18 19:00:00,11.37,18.41,81.98,19,0 days 19:00:00.000000000
2018-01-18 20:00:00,21.92,34.46,137.34,20,0 days 20:00:00.000000000
2018-01-18 21:00:00,16.47,25.88,131.91,21,0 days 21:00:00.000000000
2018-01-18 22:00:00,25.99,41.68,188.18,22,0 days 22:00:00.000000000
2018-01-18 23:00:00,32.19,53.02,192.23,23,0 days 23:00:00.000000000
2018-01-19 09:00:00,17.34,27.41,77.68,9,0 days 09:00:00.000000000
2018-01-19 10:00:00,10.07,15.76,48.18,10,0 days 10:00:00.000000000
2018-01-19 11:00:00,7.97,14.34,53.93,11,0 days 11:00:00.000000000
2018-01-19 12:00:00,7.26,12.04,35.29,12,0 days 12:00:00.000000000
2018-01-19 13:00:00,9.78,17.74,66.2,13,0 days 13:00:00.000000000
2018-01-19 14:00:00,8.04,13.03,32.89,14,0 days 14:00:00.000000000
2018-01-19 16:00:00,5.4,9.03,26.57,16,0 days 16:00:00.000000000
2018-01-19 17:00:00,7.38,12.08,39.3,17,0 days 17:00:00.000000000
2018-01-19 18:00:00,17.55,29.76,134.59,18,0 days 18:00:00.000000000
2018-01-19 19:00:00,15.84,24.64,119.71,19,0 days 19:00:00.000000000
2018-01-19 20:00:00,22.09,35.88,212.01,20,0 days 20:00:00.000000000
2018-01-19 21:00:00,22.6,35.5,190.12,21,0 days 21:00:00.000000000
2018-01-19 22:00:00,22.59,39.03,243.74,22,0 days 22:00:00.000000000
2018-01-19 23:00:00,27.29,42.06,176.77,23,0 days 23:00:00.000000000
2018-01-20 00:00:00,22.79,38.94,253.52,0,0 days 00:00:00.000000000
2018-01-20 02:00:00,38.4,59.01,127.71,2,0 days 02:00:00.000000000
2018-01-20 11:00:00,19.09,35.01,136.3,11,0 days 11:00:00.000000000
2018-01-20 12:00:00,14.26,21.67,61.08,12,0 days 12:00:00.000000000
2018-01-20 13:00:00,8.76,13.87,45.63,13,0 days 13:00:00.000000000
2018-01-20 14:00:00,6.2,9.81,28.71,14,0 days 14:00:00.000000000
2018-01-20 15:00:00,9.33,16.25,70.97,15,0 days 15:00:00.000000000
2018-01-20 16:00:00,12.26,20.97,102.26,16,0 days 16:00:00.000000000
2018-01-20 17:00:00,5.88,9.53,53.38,17,0 days 17:00:00.000000000
2018-01-20 18:00:00,39.77,59.35,182.87,18,0 days 18:00:00.000000000
2018-01-20 19:00:00,41.14,56.5,143.09,19,0 days 19:00:00.000000000
2018-01-20 20:00:00,25.02,38.94,155.38,20,0 days 20:00:00.000000000
2018-01-20 21:00:00,16.99,26.54,104.33,21,0 days 21:00:00.000000000
2018-01-20 22:00:00,14.07,20.35,53.98,22,0 days 22:00:00.000000000
2018-01-20 23:00:00,15.78,23.3,72.73,23,0 days 23:00:00.000000000
2018-01-21 09:00:00,6.18,14.51,106.68,9,0 days 09:00:00.000000000
2018-01-21 10:00:00,5.52,9.41,45.15,10,0 days 10:00:00.000000000
2018-01-21 11:00:00,8.51,13.5,50.17,11,0 days 11:00:00.000000000
2018-01-21 12:00:00,5.84,10.23,49.91,12,0 days 12:00:00.000000000
2018-01-21 13:00:00,4.98,9.3,49.99,13,0 days 13:00:00.000000000
2018-01-21 14:00:00,12.21,18.39,66.6,14,0 days 14:00:00.000000000
2018-01-21 15:00:00,5.81,10.67,64.1,15,0 days 15:00:00.000000000
2018-01-21 16:00:00,5.74,8.34,33.3,16,0 days 16:00:00.000000000
2018-01-21 17:00:00,31.79,41.13,72.44,17,0 days 17:00:00.000000000
2018-01-21 18:00:00,20.36,27.62,51.55,18,0 days 18:00:00.000000000
2018-01-21 19:00:00,13.15,16.74,39.31,19,0 days 19:00:00.000000000
2018-01-21 20:00:00,14.42,20.06,73.17,20,0 days 20:00:00.000000000
2018-01-21 21:00:00,15.66,23.58,88.56,21,0 days 21:00:00.000000000
2018-01-21 22:00:00,17.93,30.88,182.45,22,0 days 22:00:00.000000000
2018-01-21 23:00:00,21.98,36.11,196.39,23,0 days 23:00:00.000000000
2018-01-22 00:00:00,30.72,48.8,198.15,0,0 days 00:00:00.000000000
2018-01-22 01:00:00,21.11,31.36,147.44,1,0 days 01:00:00.000000000
2018-01-22 11:00:00,10.82,23.63,113.07,11,0 days 11:00:00.000000000
2018-01-22 12:00:00,6.22,13.37,90.37,12,0 days 12:00:00.000000000
2018-01-22 13:00:00,7.56,13.43,63.15,13,0 days 13:00:00.000000000
2018-01-22 14:00:00,7.76,16.49,92.8,14,0 days 14:00:00.000000000
2018-01-22 15:00:00,8.89,15.88,79.52,15,0 days 15:00:00.000000000
2018-01-22 16:00:00,4.78,7.83,25.91,16,0 days 16:00:00.000000000
2018-01-22 17:00:00,7.01,12.27,2434.9,17,0 days 17:00:00.000000000
2018-01-22 18:00:00,16.14,24.12,99.03,18,0 days 18:00:00.000000000
2018-01-22 19:00:00,14.64,22.13,89.58,19,0 days 19:00:00.000000000
2018-01-22 20:00:00,34.37,115.42,2129.34,20,0 days 20:00:00.000000000
2018-01-22 21:00:00,20.83,39.95,247.08,21,0 days 21:00:00.000000000
2018-01-22 22:00:00,23.58,35.53,108.54,22,0 days 22:00:00.000000000
2018-01-22 23:00:00,31.4,52.93,202.04,23,0 days 23:00:00.000000000
2018-01-23 09:00:00,15.12,24.5,86.71,9,0 days 09:00:00.000000000
2018-01-23 10:00:00,8.2,12.68,45.24,10,0 days 10:00:00.000000000
2018-01-23 11:00:00,5.92,10.05,48.47,11,0 days 11:00:00.000000000
2018-01-23 12:00:00,6.4,12.47,82.16,12,0 days 12:00:00.000000000
2018-01-23 13:00:00,6.99,12.87,63.53,13,0 days 13:00:00.000000000
2018-01-23 14:00:00,7.05,11.92,54.99,14,0 days 14:00:00.000000000
2018-01-23 15:00:00,5.23,8.33,35.85,15,0 days 15:00:00.000000000
2018-01-23 16:00:00,5.98,11.59,78.48,16,0 days 16:00:00.000000000
2018-01-23 17:00:00,8.16,13.34,65.9,17,0 days 17:00:00.000000000
2018-01-23 18:00:00,7.99,11.97,48.77,18,0 days 18:00:00.000000000
2018-01-23 19:00:00,12.62,17.85,70.29,19,0 days 19:00:00.000000000
2018-01-23 20:00:00,14.94,22.59,133.82,20,0 days 20:00:00.000000000
2018-01-23 23:00:00,23.71,30.29,48.48,23,0 days 23:00:00.000000000
2018-01-24 00:00:00,13.04,17.68,63.74,0,0 days 00:00:00.000000000
2018-01-24 09:00:00,13.67,22.71,69.25,9,0 days 09:00:00.000000000
2018-01-24 10:00:00,7.05,12.22,65.47,10,0 days 10:00:00.000000000
2018-01-24 11:00:00,8.88,13.57,53.32,11,0 days 11:00:00.000000000
2018-01-24 12:00:00,5.97,6.81,7.06,12,0 days 12:00:00.000000000
2018-01-24 13:00:00,1.81,2.13,2.25,13,0 days 13:00:00.000000000
2018-01-24 14:00:00,2.45,2.8,2.88,14,0 days 14:00:00.000000000
2018-01-24 19:00:00,23.83,28.24,34.22,19,0 days 19:00:00.000000000
2018-01-24 20:00:00,24.38,29.46,52.5,20,0 days 20:00:00.000000000
2018-01-24 21:00:00,26.47,32.5,48.76,21,0 days 21:00:00.000000000
2018-01-24 23:00:00,7.67,9.53,18.09,23,0 days 23:00:00.000000000
2018-01-25 09:00:00,18.2,29.61,115.54,9,0 days 09:00:00.000000000
2018-01-25 10:00:00,14.2,21.03,50.95,10,0 days 10:00:00.000000000
2018-01-25 11:00:00,8.48,11.63,31.8,11,0 days 11:00:00.000000000
2018-01-25 12:00:00,10.35,15.25,65.09,12,0 days 12:00:00.000000000
2018-01-25 14:00:00,12.19,17.35,40.36,14,0 days 14:00:00.000000000
2018-01-25 15:00:00,8.62,10.86,23.81,15,0 days 15:00:00.000000000
2018-01-25 19:00:00,20.76,31.06,102.08,19,0 days 19:00:00.000000000
2018-01-25 20:00:00,22.62,35.23,170.29,20,0 days 20:00:00.000000000
2018-01-25 21:00:00,29.42,38.64,67.8,21,0 days 21:00:00.000000000
2018-01-25 22:00:00,35.36,50.17,103.81,22,0 days 22:00:00.000000000
2018-01-25 23:00:00,31.84,40.57,67.13,23,0 days 23:00:00.000000000
2018-01-26 11:00:00,7.18,10.05,29.65,11,0 days 11:00:00.000000000
2018-01-26 12:00:00,9.03,12.12,24.97,12,0 days 12:00:00.000000000
