TimeStamp,PM1(Ug/m3),PM2.5(Ug/m3),PM10(Ug/m3),hour,EVI,NDVI,MOD13A3_006__1_km_monthly_VI_Quality,humidity (%),precipitation (mm),pressure (kPa),radiation (W/m2),temperature (oC),windspeed (m/s),winddirection_E,winddirection_N,winddirection_NE,winddirection_NW,winddirection_S,winddirection_SE,winddirection_SW,winddirection_W
2017-11-03 23:00:00,21.14,34.9,137.93,23,0.1976,0.3479,2181.0,87,0.0,87.65,0.0,20.43,0.38,1,0,0,0,0,0,0,0
2017-11-04 00:00:00,14.99,27.36,100.61,0,0.1976,0.3479,2181.0,88,0.0,87.6,0.0,20.25,0.34,1,0,0,0,0,0,0,0
2017-11-04 01:00:00,21.74,32.78,60.03,1,0.1976,0.3479,2181.0,89,0.0,87.56,0.0,20.39,0.42,1,0,0,0,0,0,0,0
2017-11-04 02:00:00,19.15,30.04,50.57,2,0.1976,0.3479,2181.0,88,0.0,87.58,0.0,20.44,0.81,0,0,0,0,0,1,0,0
2017-11-04 03:00:00,17.47,27.2,43.55,3,0.1976,0.3479,2181.0,89,0.0,87.54,0.0,19.11,0.74,1,0,0,0,0,0,0,0
2017-11-04 04:00:00,16.82,26.81,40.21,4,0.1976,0.3479,2181.0,92,0.0,87.55,0.0,18.37,0.88,1,0,0,0,0,0,0,0
2017-11-04 05:00:00,15.96,25.39,37.88,5,0.1976,0.3479,2181.0,93,0.0,87.58,0.0,17.93,0.85,1,0,0,0,0,0,0,0
2017-11-04 06:00:00,18.23,28.97,50.12,6,0.1976,0.3479,2181.0,92,0.0,87.66,2.12,17.99,0.74,1,0,0,0,0,0,0,0
2017-11-04 07:00:00,21.76,34.61,80.54,7,0.1976,0.3479,2181.0,93,0.0,87.76,30.47,18.14,0.85,1,0,0,0,0,0,0,0
2017-11-04 08:00:00,19.65,30.93,73.3,8,0.1976,0.3479,2181.0,92,0.0,87.84,77.98,18.65,0.95,1,0,0,0,0,0,0,0
2017-11-04 09:00:00,14.42,23.35,1344.93,9,0.1976,0.3479,2181.0,90,0.0,87.89,178.33,19.56,0.84,0,0,1,0,0,0,0,0
2017-11-04 10:00:00,3.02,6.81,78.29,10,0.1976,0.3479,2181.0,86,0.0,87.92,315.83,20.43,1.81,0,0,0,0,0,1,0,0
2017-11-04 11:00:00,7.05,12.34,57.67,11,0.1976,0.3479,2181.0,83,0.0,87.89,232.22,20.52,2.1,0,0,0,0,0,1,0,0
2017-11-04 12:00:00,5.91,9.25,33.31,12,0.1976,0.3479,2181.0,81,0.0,87.78,470.58,20.95,1.88,0,0,0,0,0,1,0,0
2017-11-04 13:00:00,5.03,9.11,40.68,13,0.1976,0.3479,2181.0,75,0.0,87.69,479.23,22.31,1.64,0,0,0,0,0,1,0,0
2017-11-04 14:00:00,5.94,9.17,39.35,14,0.1976,0.3479,2181.0,70,0.0,87.58,588.75,23.73,1.29,0,0,0,0,0,1,0,0
2017-11-04 15:00:00,3.13,5.23,25.0,15,0.1976,0.3479,2181.0,65,0.0,87.51,473.92,25.23,1.08,1,0,0,0,0,0,0,0
2017-11-04 16:00:00,10.24,14.35,36.43,16,0.1976,0.3479,2181.0,63,0.0,87.47,333.12,25.85,1.06,1,0,0,0,0,0,0,0
2017-11-04 17:00:00,15.08,20.76,55.07,17,0.1976,0.3479,2181.0,67,0.0,87.48,103.48,23.64,1.39,0,0,0,0,0,1,0,0
2017-11-04 18:00:00,55.79,70.29,123.09,18,0.1976,0.3479,2181.0,73,0.0,87.56,16.82,22.28,0.72,0,0,0,0,0,1,0,0
2017-11-04 19:00:00,63.91,81.0,147.42,19,0.1976,0.3479,2181.0,78,0.0,87.65,0.0,20.94,0.81,0,0,0,0,0,1,0,0
2017-11-04 20:00:00,72.75,93.99,141.84,20,0.1976,0.3479,2181.0,84,0.0,87.72,0.0,20.39,1.16,0,0,0,0,0,1,0,0
2017-11-04 21:00:00,46.42,60.32,124.66,21,0.1976,0.3479,2181.0,85,0.0,87.77,0.0,20.04,1.29,0,0,0,0,0,1,0,0
2017-11-04 22:00:00,24.74,35.06,99.63,22,0.1976,0.3479,2181.0,86,0.0,87.81,0.0,19.73,1.24,0,0,0,0,0,1,0,0
2017-11-04 23:00:00,7.19,12.97,61.65,23,0.1976,0.3479,2181.0,86,0.0,87.8,0.0,19.36,1.33,0,0,0,0,0,1,0,0
2017-11-05 00:00:00,2.75,7.23,54.95,0,0.1976,0.3479,2181.0,88,0.0,87.79,0.0,19.14,1.01,0,0,0,0,0,1,0,0
2017-11-05 01:00:00,21.74,32.78,60.03,1,0.1976,0.3479,2181.0,89,0.0,87.79,0.0,19.07,0.76,0,0,0,0,0,1,0,0
2017-11-05 02:00:00,19.15,30.04,50.57,2,0.1976,0.3479,2181.0,88,0.0,87.74,0.0,18.83,0.94,0,0,0,0,0,1,0,0
2017-11-05 03:00:00,17.47,27.2,43.55,3,0.1976,0.3479,2181.0,90,0.0,87.77,0.0,18.57,0.73,1,0,0,0,0,0,0,0
2017-11-05 04:00:00,16.82,26.81,40.21,4,0.1976,0.3479,2181.0,89,0.0,87.82,0.0,18.63,0.54,0,0,0,0,0,0,0,1
2017-11-05 05:00:00,15.96,25.39,37.88,5,0.1976,0.3479,2181.0,89,0.0,87.85,0.0,18.19,0.67,0,0,0,0,0,0,0,1
2017-11-05 06:00:00,18.23,28.97,50.12,6,0.1976,0.3479,2181.0,92,0.0,87.91,1.27,18.15,0.86,0,0,0,0,0,0,1,0
2017-11-05 07:00:00,21.76,34.61,80.54,7,0.1976,0.3479,2181.0,92,0.0,87.91,39.43,18.02,0.77,0,0,0,0,0,0,1,0
2017-11-05 08:00:00,19.65,30.93,73.3,8,0.1976,0.3479,2181.0,89,0.0,87.92,129.92,18.7,0.52,0,0,0,0,0,0,1,0
2017-11-05 09:00:00,14.42,23.35,1344.93,9,0.1976,0.3479,2181.0,83,0.0,87.92,200.73,20.15,0.49,0,0,1,0,0,0,0,0
2017-11-05 10:00:00,11.31,18.09,51.14,10,0.1976,0.3479,2181.0,77,0.0,87.9,308.55,21.68,0.9,0,1,0,0,0,0,0,0
2017-11-05 11:00:00,9.95,15.46,45.22,11,0.1976,0.3479,2181.0,74,0.0,87.89,303.12,22.24,0.79,1,0,0,0,0,0,0,0
2017-11-05 12:00:00,6.54,12.91,60.31,12,0.1976,0.3479,2181.0,73,0.0,87.83,364.87,23.14,0.65,1,0,0,0,0,0,0,0
2017-11-05 13:00:00,4.17,8.71,74.5,13,0.1976,0.3479,2181.0,69,0.0,87.75,374.42,23.95,0.67,0,0,0,0,0,1,0,0
2017-11-05 14:00:00,5.67,11.28,72.12,14,0.1976,0.3479,2181.0,66,0.0,87.62,474.0,24.76,0.81,0,0,0,0,0,1,0,0
2017-11-05 15:00:00,3.99,7.28,46.29,15,0.1976,0.3479,2181.0,61,0.0,87.51,537.38,26.0,0.83,0,0,0,0,0,1,0,0
2017-11-05 16:00:00,3.7,6.88,51.57,16,0.1976,0.3479,2181.0,60,0.0,87.47,282.67,26.14,0.67,1,0,0,0,0,0,0,0
2017-11-05 17:00:00,16.68,23.04,91.34,17,0.1976,0.3479,2181.0,67,0.0,87.49,58.58,24.22,0.58,1,0,0,0,0,0,0,0
2017-11-05 18:00:00,14.07,21.02,82.4,18,0.1976,0.3479,2181.0,73,0.0,87.53,4.82,22.96,0.44,1,0,0,0,0,0,0,0
2017-11-05 19:00:00,12.61,20.07,131.54,19,0.1976,0.3479,2181.0,77,0.0,87.6,0.0,22.0,0.53,1,0,0,0,0,0,0,0
2017-11-05 20:00:00,7.63,12.41,93.46,20,0.1976,0.3479,2181.0,80,0.0,87.69,0.0,21.41,0.52,0,0,0,0,0,1,0,0
2017-11-05 21:00:00,13.33,22.04,219.22,21,0.1976,0.3479,2181.0,84,0.0,87.75,0.0,20.73,0.18,0,0,0,0,1,0,0,0
2017-11-05 22:00:00,14.95,21.77,76.17,22,0.1976,0.3479,2181.0,87,0.0,87.79,0.0,19.97,0.34,0,0,1,0,0,0,0,0
2017-11-05 23:00:00,23.3,35.6,164.47,23,0.1976,0.3479,2181.0,88,0.0,87.77,0.0,20.1,0.27,0,1,0,0,0,0,0,0
2017-11-06 00:00:00,24.99,35.58,96.87,0,0.1976,0.3479,2181.0,89,0.0,87.75,0.0,20.11,0.39,0,1,0,0,0,0,0,0
2017-11-06 01:00:00,31.95,46.4,141.84,1,0.1976,0.3479,2181.0,89,0.0,87.7,0.0,19.92,0.24,0,0,1,0,0,0,0,0
2017-11-06 02:00:00,25.07,35.72,97.03,2,0.1976,0.3479,2181.0,92,0.0,87.64,0.0,19.39,0.2,0,0,0,0,0,1,0,0
2017-11-06 03:00:00,17.47,27.2,43.55,3,0.1976,0.3479,2181.0,95,0.0,87.61,0.0,18.92,0.33,0,0,1,0,0,0,0,0
2017-11-06 04:00:00,16.82,26.81,40.21,4,0.1976,0.3479,2181.0,96,0.0,87.59,0.0,18.75,0.49,0,0,1,0,0,0,0,0
2017-11-06 05:00:00,15.96,25.39,37.88,5,0.1976,0.3479,2181.0,96,0.0,87.6,0.0,18.42,0.46,0,0,1,0,0,0,0,0
2017-11-06 06:00:00,18.23,28.97,50.12,6,0.1976,0.3479,2181.0,98,0.0,87.63,4.08,17.94,0.2,1,0,0,0,0,0,0,0
2017-11-06 07:00:00,21.76,34.61,80.54,7,0.1976,0.3479,2181.0,99,0.0,87.68,71.7,18.91,0.68,1,0,0,0,0,0,0,0
2017-11-06 08:00:00,19.65,30.93,73.3,8,0.1976,0.3479,2181.0,93,0.0,87.77,148.25,20.74,0.42,0,0,1,0,0,0,0,0
2017-11-06 09:00:00,14.42,23.35,1344.93,9,0.1976,0.3479,2181.0,82,0.0,87.78,459.07,23.15,0.57,0,0,0,0,0,1,0,0
2017-11-06 10:00:00,11.31,18.09,51.14,10,0.1976,0.3479,2181.0,67,0.0,87.77,428.35,25.71,0.56,0,0,0,0,1,0,0,0
2017-11-06 11:00:00,9.95,15.46,45.22,11,0.1976,0.3479,2181.0,72,1.72,87.74,128.57,23.96,0.93,0,0,0,0,0,0,1,0
2017-11-06 12:00:00,7.94,11.38,41.19,12,0.1976,0.3479,2181.0,93,2.67,87.73,37.35,19.42,0.73,1,0,0,0,0,0,0,0
2017-11-06 13:00:00,8.46,11.23,24.51,13,0.1976,0.3479,2181.0,98,0.54,87.63,102.82,19.06,0.5,1,0,0,0,0,0,0,0
2017-11-06 14:00:00,7.17,10.56,30.42,14,0.1976,0.3479,2181.0,95,0.0,87.48,458.23,20.91,0.54,0,1,0,0,0,0,0,0
2017-11-06 15:00:00,5.08,7.63,28.17,15,0.1976,0.3479,2181.0,76,0.0,87.4,522.9,24.78,0.75,0,0,0,1,0,0,0,0
2017-11-06 16:00:00,4.1,7.79,45.35,16,0.1976,0.3479,2181.0,72,0.0,87.34,291.58,24.5,0.66,0,0,0,1,0,0,0,0
2017-11-06 17:00:00,4.03,7.93,71.25,17,0.1976,0.3479,2181.0,68,0.0,87.38,116.67,24.73,0.61,0,0,0,0,0,0,0,1
2017-11-06 18:00:00,9.5,15.83,104.74,18,0.1976,0.3479,2181.0,76,0.0,87.42,11.85,22.73,0.4,0,0,0,0,0,0,0,1
2017-11-06 19:00:00,16.27,22.87,80.17,19,0.1976,0.3479,2181.0,83,0.0,87.5,0.0,21.17,0.31,0,0,0,1,0,0,0,0
2017-11-06 20:00:00,17.24,25.65,108.06,20,0.1976,0.3479,2181.0,88,0.0,87.57,0.0,20.39,0.3,0,1,0,0,0,0,0,0
2017-11-06 21:00:00,17.67,24.09,78.78,21,0.1976,0.3479,2181.0,91,0.0,87.63,0.0,20.28,0.64,1,0,0,0,0,0,0,0
2017-11-06 22:00:00,18.14,25.64,74.65,22,0.1976,0.3479,2181.0,92,0.0,87.69,0.0,20.01,0.49,1,0,0,0,0,0,0,0
2017-11-06 23:00:00,12.67,17.55,59.9,23,0.1976,0.3479,2181.0,93,0.0,87.69,0.0,19.91,0.55,1,0,0,0,0,0,0,0
2017-11-07 00:00:00,9.98,13.65,33.22,0,0.1976,0.3479,2181.0,93,0.0,87.67,0.0,20.05,0.49,0,1,0,0,0,0,0,0
2017-11-07 01:00:00,7.72,9.92,18.03,1,0.1976,0.3479,2181.0,95,0.0,87.64,0.0,19.79,0.81,1,0,0,0,0,0,0,0
2017-11-07 02:00:00,3.02,5.29,29.5,2,0.1976,0.3479,2181.0,97,2.35,87.6,0.0,19.05,1.0,1,0,0,0,0,0,0,0
2017-11-07 03:00:00,17.47,27.2,43.55,3,0.1976,0.3479,2181.0,97,0.02,87.57,0.0,18.52,0.61,1,0,0,0,0,0,0,0
2017-11-07 04:00:00,16.82,26.81,40.21,4,0.1976,0.3479,2181.0,99,9.84,87.6,0.0,18.33,1.26,0,0,0,0,0,1,0,0
2017-11-07 05:00:00,15.96,25.39,37.88,5,0.1976,0.3479,2181.0,99,1.48,87.64,0.0,18.04,0.71,1,0,0,0,0,0,0,0
2017-11-07 06:00:00,18.23,28.97,50.12,6,0.1976,0.3479,2181.0,100,5.58,87.74,0.0,17.64,0.77,0,0,1,0,0,0,0,0
2017-11-07 07:00:00,21.76,34.61,80.54,7,0.1976,0.3479,2181.0,100,12.61,87.77,3.27,17.33,0.67,0,1,0,0,0,0,0,0
2017-11-07 08:00:00,19.65,30.93,73.3,8,0.1976,0.3479,2181.0,100,19.22,87.86,13.47,17.23,0.59,0,1,0,0,0,0,0,0
2017-11-07 09:00:00,14.42,23.35,1344.93,9,0.1976,0.3479,2181.0,100,5.17,87.9,35.6,17.54,0.5,0,0,0,0,0,1,0,0
2017-11-07 10:00:00,11.31,18.09,51.14,10,0.1976,0.3479,2181.0,100,8.85,87.96,22.35,17.75,0.58,0,0,0,0,1,0,0,0
2017-11-07 11:00:00,9.95,15.46,45.22,11,0.1976,0.3479,2181.0,100,4.09,87.95,107.1,17.55,0.96,0,0,0,0,0,1,0,0
2017-11-07 12:00:00,2.71,3.57,4.57,12,0.1976,0.3479,2181.0,100,0.0,87.84,474.85,17.9,0.98,0,0,0,0,0,1,0,0
2017-11-07 13:00:00,5.84,9.5,31.3,13,0.1976,0.3479,2181.0,100,0.0,87.71,612.63,19.98,4.48,0,0,0,0,0,1,0,0
2017-11-07 14:00:00,5.87,9.22,27.91,14,0.1976,0.3479,2181.0,91,0.0,87.64,547.17,21.96,22.84,0,1,0,0,0,0,0,0
2017-11-07 15:00:00,3.03,5.38,20.61,15,0.1976,0.3479,2181.0,82,0.0,87.58,473.55,22.23,1.0,0,0,0,0,0,0,0,1
2017-11-07 16:00:00,2.37,4.36,20.97,16,0.1976,0.3479,2181.0,72,0.0,87.53,323.82,23.56,0.92,0,0,0,0,0,0,0,1
2017-11-07 17:00:00,8.44,15.07,77.79,17,0.1976,0.3479,2181.0,72,0.0,87.52,131.95,23.15,0.59,0,0,0,0,0,0,0,1
2017-11-07 18:00:00,7.17,9.63,39.67,18,0.1976,0.3479,2181.0,79,0.0,87.51,17.15,21.27,0.28,0,0,0,1,0,0,0,0
2017-11-07 19:00:00,17.64,22.73,61.54,19,0.1976,0.3479,2181.0,86,0.0,87.6,0.0,19.73,0.27,0,0,1,0,0,0,0,0
2017-11-07 20:00:00,22.06,32.71,93.82,20,0.1976,0.3479,2181.0,88,0.0,87.66,0.0,19.53,0.15,0,1,0,0,0,0,0,0
2017-11-07 21:00:00,23.1,34.08,89.25,21,0.1976,0.3479,2181.0,90,0.0,87.7,0.0,19.66,0.32,0,0,1,0,0,0,0,0
2017-11-07 22:00:00,22.76,34.11,85.31,22,0.1976,0.3479,2181.0,90,0.0,87.8,0.0,19.75,0.32,0,0,1,0,0,0,0,0
2017-11-07 23:00:00,-3270462694755312.0,34.68,-19735990695.23,23,0.1976,0.3479,2181.0,90,0.0,87.82,0.0,19.58,0.3,0,0,1,0,0,0,0,0
2017-11-08 00:00:00,25.37,39.18,76.71,0,0.1976,0.3479,2181.0,93,0.0,87.81,0.0,19.26,0.17,0,0,0,0,1,0,0,0
2017-11-08 01:00:00,21.74,32.78,60.03,1,0.1976,0.3479,2181.0,95,0.0,87.79,0.0,18.79,0.26,0,0,0,0,0,1,0,0
2017-11-08 02:00:00,19.15,30.04,50.57,2,0.1976,0.3479,2181.0,94,0.0,87.74,0.0,18.72,0.31,0,0,0,0,0,1,0,0
2017-11-08 03:00:00,17.47,27.2,43.55,3,0.1976,0.3479,2181.0,95,0.0,87.68,0.0,18.58,0.37,0,0,1,0,0,0,0,0
2017-11-08 04:00:00,16.82,26.81,40.21,4,0.1976,0.3479,2181.0,97,0.0,87.69,0.0,18.86,0.23,1,0,0,0,0,0,0,0
2017-11-08 05:00:00,15.96,25.39,37.88,5,0.1976,0.3479,2181.0,98,0.0,87.71,0.0,18.9,0.5,0,0,0,0,0,1,0,0
2017-11-08 06:00:00,18.23,28.97,50.12,6,0.1976,0.3479,2181.0,98,0.0,87.75,1.68,19.03,0.51,0,0,0,0,0,1,0,0
2017-11-08 07:00:00,21.76,34.61,80.54,7,0.1976,0.3479,2181.0,98,0.0,87.81,44.23,19.18,0.44,0,0,0,0,0,1,0,0
2017-11-08 08:00:00,19.65,30.93,73.3,8,0.1976,0.3479,2181.0,97,0.0,87.86,151.5,19.84,0.43,0,0,0,0,1,0,0,0
2017-11-08 09:00:00,14.42,23.35,1344.93,9,0.1976,0.3479,2181.0,89,0.0,87.87,281.67,21.52,0.59,1,0,0,0,0,0,0,0
2017-11-08 10:00:00,11.31,18.09,51.14,10,0.1976,0.3479,2181.0,83,0.0,87.87,295.5,22.45,0.55,1,0,0,0,0,0,0,0
2017-11-08 11:00:00,9.95,15.46,45.22,11,0.1976,0.3479,2181.0,78,0.0,87.81,659.45,24.17,0.69,0,0,1,0,0,0,0,0
2017-11-08 12:00:00,7.76,13.11,42.63,12,0.1976,0.3479,2181.0,63,0.0,87.75,752.99,26.61,0.79,1,0,0,0,0,0,0,0
2017-11-08 13:00:00,7.55,12.75,40.44,13,0.1976,0.3479,2181.0,58,0.0,87.65,335.62,27.18,0.54,0,0,0,0,0,0,1,0
2017-11-08 14:00:00,7.13,12.08,39.87,14,0.1976,0.3479,2181.0,66,0.02,87.53,172.62,25.41,0.78,0,0,0,0,0,0,0,1
2017-11-08 15:00:00,7.1,11.53,35.16,15,0.1976,0.3479,2181.0,69,0.0,87.45,317.13,24.21,0.56,0,0,0,0,0,0,1,0
2017-11-08 16:00:00,7.56,12.09,40.54,16,0.1976,0.3479,2181.0,66,0.0,87.44,129.85,24.66,0.6,0,0,0,0,0,1,0,0
2017-11-08 17:00:00,9.64,15.24,50.77,17,0.1976,0.3479,2181.0,76,0.0,87.5,41.35,23.24,0.83,1,0,0,0,0,0,0,0
2017-11-08 18:00:00,12.64,19.46,55.15,18,0.1976,0.3479,2181.0,82,0.0,87.57,8.22,22.03,0.73,1,0,0,0,0,0,0,0
2017-11-08 19:00:00,18.72,27.56,74.96,19,0.1976,0.3479,2181.0,86,0.0,87.61,0.0,21.11,0.48,0,0,1,0,0,0,0,0
2017-11-08 20:00:00,22.06,32.71,93.82,20,0.1976,0.3479,2181.0,88,0.0,87.66,0.0,20.77,0.52,0,0,1,0,0,0,0,0
2017-11-08 21:00:00,23.1,34.08,89.25,21,0.1976,0.3479,2181.0,87,0.0,87.74,0.0,20.96,0.33,0,0,1,0,0,0,0,0
2017-11-08 22:00:00,22.76,34.11,85.31,22,0.1976,0.3479,2181.0,88,0.0,87.74,0.0,20.75,0.51,0,0,1,0,0,0,0,0
2017-11-08 23:00:00,-3270462694755312.0,34.68,-19735990695.23,23,0.1976,0.3479,2181.0,93,0.0,87.76,0.0,19.99,0.45,1,0,0,0,0,0,0,0
2017-11-09 00:00:00,25.37,39.18,76.71,0,0.1976,0.3479,2181.0,96,0.02,87.74,0.0,19.79,0.35,0,0,0,0,0,1,0,0
2017-11-09 01:00:00,21.74,32.78,60.03,1,0.1976,0.3479,2181.0,97,3.03,87.72,0.0,19.73,0.32,0,0,0,0,1,0,0,0
2017-11-09 02:00:00,19.15,30.04,50.57,2,0.1976,0.3479,2181.0,98,0.27,87.64,0.0,19.41,0.42,0,0,1,0,0,0,0,0
2017-11-09 03:00:00,17.47,27.2,43.55,3,0.1976,0.3479,2181.0,99,0.02,87.62,0.0,19.08,0.46,0,0,1,0,0,0,0,0
2017-11-09 04:00:00,16.82,26.81,40.21,4,0.1976,0.3479,2181.0,100,0.0,87.68,0.0,18.8,0.31,0,0,1,0,0,0,0,0
2017-11-09 05:00:00,15.96,25.39,37.88,5,0.1976,0.3479,2181.0,99,0.02,87.7,0.0,18.61,0.23,0,0,1,0,0,0,0,0
2017-11-09 06:00:00,18.23,28.97,50.12,6,0.1976,0.3479,2181.0,100,0.0,87.73,3.93,18.64,0.27,0,0,1,0,0,0,0,0
2017-11-09 07:00:00,21.76,34.61,80.54,7,0.1976,0.3479,2181.0,100,0.0,87.78,64.08,19.12,0.26,1,0,0,0,0,0,0,0
2017-11-09 08:00:00,19.65,30.93,73.3,8,0.1976,0.3479,2181.0,99,0.0,87.86,103.13,20.06,0.43,1,0,0,0,0,0,0,0
2017-11-09 09:00:00,14.42,23.35,1344.93,9,0.1976,0.3479,2181.0,95,0.0,87.86,372.12,21.54,0.75,1,0,0,0,0,0,0,0
2017-11-09 10:00:00,11.31,18.09,51.14,10,0.1976,0.3479,2181.0,84,0.0,87.85,371.92,23.27,0.61,0,0,0,0,0,1,0,0
2017-11-09 11:00:00,9.95,15.46,45.22,11,0.1976,0.3479,2181.0,76,0.0,87.81,440.23,24.67,0.69,0,1,0,0,0,0,0,0
2017-11-09 12:00:00,7.76,13.11,42.63,12,0.1976,0.3479,2181.0,63,0.0,87.72,715.3,27.06,0.81,0,0,0,0,0,0,1,0
2017-11-09 13:00:00,7.55,12.75,40.44,13,0.1976,0.3479,2181.0,62,0.0,87.61,487.35,26.98,0.81,0,0,0,0,1,0,0,0
2017-11-09 14:00:00,7.13,12.08,39.87,14,0.1976,0.3479,2181.0,68,0.14,87.5,436.07,26.37,0.93,0,0,0,0,1,0,0,0
2017-11-09 15:00:00,7.1,11.53,35.16,15,0.1976,0.3479,2181.0,72,0.0,87.42,179.57,24.6,0.67,0,0,0,0,0,0,1,0
2017-11-09 16:00:00,7.56,12.09,40.54,16,0.1976,0.3479,2181.0,68,0.0,87.41,134.27,24.58,0.71,0,0,0,0,0,0,1,0
2017-11-09 17:00:00,9.64,15.24,50.77,17,0.1976,0.3479,2181.0,70,0.0,87.44,104.82,24.21,0.44,0,0,0,0,1,0,0,0
2017-11-09 18:00:00,12.64,19.46,55.15,18,0.1976,0.3479,2181.0,74,0.77,87.51,27.02,23.23,0.37,0,0,0,0,0,1,0,0
2017-11-09 19:00:00,18.72,27.56,74.96,19,0.1976,0.3479,2181.0,90,0.03,87.57,0.0,20.38,0.38,0,0,0,0,0,1,0,0
2017-11-09 20:00:00,22.06,32.71,93.82,20,0.1976,0.3479,2181.0,93,0.02,87.62,0.0,19.8,0.33,0,0,0,0,0,1,0,0
2017-11-09 21:00:00,23.1,34.08,89.25,21,0.1976,0.3479,2181.0,95,0.0,87.61,0.0,19.5,0.2,1,0,0,0,0,0,0,0
2017-11-09 22:00:00,22.76,34.11,85.31,22,0.1976,0.3479,2181.0,95,0.02,87.63,0.0,19.44,0.83,0,0,0,0,0,1,0,0
2017-11-09 23:00:00,-3270462694755312.0,34.68,-19735990695.23,23,0.1976,0.3479,2181.0,94,0.0,87.63,0.0,19.47,0.66,1,0,0,0,0,0,0,0
2017-11-10 00:00:00,25.37,39.18,76.71,0,0.1976,0.3479,2181.0,92,0.0,87.61,0.0,19.56,0.79,1,0,0,0,0,0,0,0
2017-11-10 01:00:00,21.74,32.78,60.03,1,0.1976,0.3479,2181.0,91,0.0,87.58,0.0,19.33,0.55,0,0,0,0,0,1,0,0
2017-11-10 02:00:00,19.15,30.04,50.57,2,0.1976,0.3479,2181.0,95,0.0,87.54,0.0,18.85,0.3,1,0,0,0,0,0,0,0
2017-11-10 03:00:00,17.47,27.2,43.55,3,0.1976,0.3479,2181.0,97,0.0,87.5,0.0,18.52,0.48,1,0,0,0,0,0,0,0
2017-11-10 04:00:00,16.82,26.81,40.21,4,0.1976,0.3479,2181.0,97,0.0,87.5,0.0,18.27,0.66,0,0,0,0,0,1,0,0
2017-11-10 05:00:00,15.96,25.39,37.88,5,0.1976,0.3479,2181.0,96,0.0,87.54,0.0,18.18,0.47,1,0,0,0,0,0,0,0
2017-11-10 06:00:00,18.23,28.97,50.12,6,0.1976,0.3479,2181.0,97,0.0,87.62,5.65,17.91,0.73,1,0,0,0,0,0,0,0
2017-11-10 07:00:00,21.76,34.61,80.54,7,0.1976,0.3479,2181.0,96,0.0,87.7,69.48,18.63,0.98,1,0,0,0,0,0,0,0
2017-11-10 08:00:00,19.65,30.93,73.3,8,0.1976,0.3479,2181.0,88,0.0,87.73,211.53,20.53,0.88,0,0,0,0,0,1,0,0
2017-11-10 09:00:00,14.42,23.35,1344.93,9,0.1976,0.3479,2181.0,72,0.0,87.73,531.62,24.43,0.7,0,0,1,0,0,0,0,0
2017-11-10 10:00:00,11.31,18.09,51.14,10,0.1976,0.3479,2181.0,64,0.0,87.71,716.84,26.65,0.82,1,0,0,0,0,0,0,0
2017-11-10 11:00:00,9.95,15.46,45.22,11,0.1976,0.3479,2181.0,60,0.0,87.67,693.31,27.24,0.87,1,0,0,0,0,0,0,0
2017-11-10 12:00:00,7.76,13.11,42.63,12,0.1976,0.3479,2181.0,58,0.0,87.58,616.5,27.94,0.75,0,0,0,0,0,1,0,0
2017-11-10 13:00:00,7.55,12.75,40.44,13,0.1976,0.3479,2181.0,58,0.0,87.5,327.86,27.42,0.6,0,0,0,0,1,0,0,0
2017-11-10 14:00:00,7.13,12.08,39.87,14,0.1976,0.3479,2181.0,82,8.39,87.45,55.6,21.32,0.88,0,0,0,0,1,0,0,0
2017-11-10 15:00:00,7.1,11.53,35.16,15,0.1976,0.3479,2181.0,96,1.12,87.38,90.75,18.68,0.51,0,0,0,0,0,1,0,0
2017-11-10 16:00:00,7.56,12.09,40.54,16,0.1976,0.3479,2181.0,94,0.0,87.32,198.67,20.41,0.65,0,0,0,0,0,1,0,0
2017-11-10 17:00:00,9.64,15.24,50.77,17,0.1976,0.3479,2181.0,84,0.0,87.38,81.85,21.48,0.84,0,0,0,0,0,1,0,0
2017-11-10 18:00:00,12.64,19.46,55.15,18,0.1976,0.3479,2181.0,88,0.0,87.39,13.25,20.96,0.44,0,0,0,0,0,1,0,0
2017-11-10 19:00:00,18.72,27.56,74.96,19,0.1976,0.3479,2181.0,86,0.12,87.42,0.0,20.42,0.58,1,0,0,0,0,0,0,0
2017-11-10 20:00:00,22.06,32.71,93.82,20,0.1976,0.3479,2181.0,89,0.0,87.53,0.0,20.2,0.53,0,0,1,0,0,0,0,0
2017-11-10 21:00:00,12.23,16.13,30.82,21,0.1976,0.3479,2181.0,89,0.0,87.63,0.0,20.28,0.4,0,0,0,1,0,0,0,0
2017-11-10 22:00:00,9.61,12.47,23.64,22,0.1976,0.3479,2181.0,88,0.0,87.63,0.0,20.45,0.44,0,1,0,0,0,0,0,0
2017-11-10 23:00:00,8.69,11.15,21.2,23,0.1976,0.3479,2181.0,89,0.0,87.6,0.0,20.64,0.6,0,0,1,0,0,0,0,0
2017-11-11 00:00:00,8.64,11.18,20.72,0,0.1976,0.3479,2181.0,91,2.42,87.62,0.0,20.33,0.72,0,0,0,0,1,0,0,0
2017-11-11 01:00:00,5.39,6.81,13.01,1,0.1976,0.3479,2181.0,96,0.03,87.64,0.0,19.4,0.56,0,0,0,0,1,0,0,0
2017-11-11 02:00:00,3.07,4.11,11.19,2,0.1976,0.3479,2181.0,95,0.0,87.58,0.0,19.08,1.01,1,0,0,0,0,0,0,0
