TimeStamp,PM1(Ug/m3),PM2.5(Ug/m3),PM10(Ug/m3),field8,hour,Hour
2018-12-11 05:00:00,0.01,0.02,0.02,4.37,5,0 days 05:00:00.000000000
2018-12-11 06:00:00,0.01,0.02,0.03,4.37,6,0 days 06:00:00.000000000
2018-12-11 07:00:00,0.01,0.02,0.02,4.38,7,0 days 07:00:00.000000000
2018-12-11 08:00:00,0.01,0.02,0.03,4.38,8,0 days 08:00:00.000000000
2018-12-11 09:00:00,0.01,0.02,0.02,4.37,9,0 days 09:00:00.000000000
2018-12-11 10:00:00,0.01,0.03,0.03,4.39,10,0 days 10:00:00.000000000
2018-12-11 11:00:00,0.01,0.03,0.03,4.38,11,0 days 11:00:00.000000000
2018-12-11 12:00:00,0.02,0.05,0.05,4.36,12,0 days 12:00:00.000000000
2018-12-11 13:00:00,0.04,0.07,0.08,4.37,13,0 days 13:00:00.000000000
2018-12-11 14:00:00,0.04,0.07,0.08,4.34,14,0 days 14:00:00.000000000
2018-12-11 15:00:00,0.03,0.06,0.06,4.38,15,0 days 15:00:00.000000000
2018-12-11 16:00:00,0.03,0.06,0.07,4.35,16,0 days 16:00:00.000000000
2018-12-11 17:00:00,0.13,0.21,0.21,4.39,17,0 days 17:00:00.000000000
2018-12-11 18:00:00,0.22,0.37,0.38,4.38,18,0 days 18:00:00.000000000
2018-12-11 19:00:00,0.21,0.34,0.35,4.38,19,0 days 19:00:00.000000000
2018-12-11 20:00:00,0.18,0.29,0.3,4.38,20,0 days 20:00:00.000000000
2018-12-11 21:00:00,0.28,0.46,0.47,4.38,21,0 days 21:00:00.000000000
2018-12-11 22:00:00,0.49,0.81,0.83,4.38,22,0 days 22:00:00.000000000
2018-12-11 23:00:00,0.18,0.31,0.31,4.38,23,0 days 23:00:00.000000000
2018-12-12 00:00:00,0.16,0.27,0.28,4.37,0,0 days 00:00:00.000000000
2018-12-12 01:00:00,0.13,0.22,0.22,4.37,1,0 days 01:00:00.000000000
2018-12-12 02:00:00,0.14,0.25,0.25,4.37,2,0 days 02:00:00.000000000
2018-12-12 03:00:00,0.11,0.19,0.19,4.38,3,0 days 03:00:00.000000000
2018-12-12 04:00:00,0.13,0.22,0.22,4.37,4,0 days 04:00:00.000000000
2018-12-12 05:00:00,0.08,0.14,0.15,4.37,5,0 days 05:00:00.000000000
2018-12-12 06:00:00,0.07,0.13,0.14,4.36,6,0 days 06:00:00.000000000
2018-12-12 07:00:00,0.03,0.06,0.07,4.37,7,0 days 07:00:00.000000000
2018-12-12 08:00:00,0.04,0.08,0.08,4.38,8,0 days 08:00:00.000000000
2018-12-12 09:00:00,0.07,0.12,0.13,4.36,9,0 days 09:00:00.000000000
2018-12-12 10:00:00,0.06,0.11,0.12,4.38,10,0 days 10:00:00.000000000
2018-12-12 11:00:00,0.02,0.05,0.05,4.37,11,0 days 11:00:00.000000000
2018-12-12 12:00:00,0.03,0.05,0.05,4.37,12,0 days 12:00:00.000000000
2018-12-12 13:00:00,0.04,0.08,0.08,4.38,13,0 days 13:00:00.000000000
2018-12-12 14:00:00,0.05,0.1,0.11,4.38,14,0 days 14:00:00.000000000
2018-12-12 15:00:00,0.13,0.25,0.27,4.38,15,0 days 15:00:00.000000000
2018-12-12 16:00:00,0.12,0.24,0.26,4.38,16,0 days 16:00:00.000000000
2018-12-12 17:00:00,0.17,0.32,0.36,4.37,17,0 days 17:00:00.000000000
2018-12-12 18:00:00,0.24,0.43,0.48,4.37,18,0 days 18:00:00.000000000
2018-12-12 19:00:00,0.31,0.55,0.61,4.37,19,0 days 19:00:00.000000000
2018-12-12 20:00:00,0.24,0.43,0.48,4.37,20,0 days 20:00:00.000000000
2018-12-12 21:00:00,0.33,0.59,0.66,4.37,21,0 days 21:00:00.000000000
2018-12-12 22:00:00,0.35,0.62,0.69,4.36,22,0 days 22:00:00.000000000
2018-12-12 23:00:00,0.39,0.68,0.75,4.38,23,0 days 23:00:00.000000000
2018-12-13 00:00:00,0.47,0.78,0.85,4.35,0,0 days 00:00:00.000000000
2018-12-13 01:00:00,0.57,0.93,1.0,4.32,1,0 days 01:00:00.000000000
2018-12-13 02:00:00,0.56,0.9,0.97,4.33,2,0 days 02:00:00.000000000
2018-12-13 03:00:00,0.49,0.79,0.84,4.33,3,0 days 03:00:00.000000000
2018-12-13 04:00:00,0.2,0.33,0.34,4.19,4,0 days 04:00:00.000000000
2018-12-13 05:00:00,0.05,0.05,0.05,3.76,5,0 days 05:00:00.000000000
2018-12-13 06:00:00,0.1,0.11,0.11,3.68,6,0 days 06:00:00.000000000
2018-12-13 07:00:00,0.11,0.21,0.23,4.35,7,0 days 07:00:00.000000000
2018-12-13 08:00:00,0.06,0.1,0.11,4.5,8,0 days 08:00:00.000000000
2018-12-13 09:00:00,0.06,0.11,0.11,4.49,9,0 days 09:00:00.000000000
2018-12-13 10:00:00,0.04,0.07,0.08,4.49,10,0 days 10:00:00.000000000
2018-12-13 11:00:00,0.03,0.07,0.08,4.49,11,0 days 11:00:00.000000000
2018-12-13 12:00:00,0.03,0.06,0.06,4.49,12,0 days 12:00:00.000000000
2018-12-13 13:00:00,0.02,0.05,0.05,4.48,13,0 days 13:00:00.000000000
2018-12-13 14:00:00,0.02,0.04,0.05,4.48,14,0 days 14:00:00.000000000
2018-12-13 15:00:00,0.07,0.13,0.14,4.48,15,0 days 15:00:00.000000000
2018-12-13 16:00:00,0.07,0.14,0.15,4.48,16,0 days 16:00:00.000000000
2018-12-13 17:00:00,0.09,0.16,0.17,4.48,17,0 days 17:00:00.000000000
2018-12-13 18:00:00,0.12,0.21,0.23,4.48,18,0 days 18:00:00.000000000
2018-12-13 19:00:00,0.12,0.2,0.22,4.47,19,0 days 19:00:00.000000000
2018-12-13 20:00:00,0.11,0.19,0.21,4.47,20,0 days 20:00:00.000000000
2018-12-13 21:00:00,0.12,0.21,0.22,4.47,21,0 days 21:00:00.000000000
2018-12-13 22:00:00,0.18,0.3,0.31,4.43,22,0 days 22:00:00.000000000
2018-12-13 23:00:00,0.16,0.27,0.28,4.44,23,0 days 23:00:00.000000000
2018-12-14 00:00:00,0.17,0.28,0.3,4.42,0,0 days 00:00:00.000000000
2018-12-14 01:00:00,0.17,0.28,0.29,4.42,1,0 days 01:00:00.000000000
2018-12-14 02:00:00,0.15,0.26,0.27,4.42,2,0 days 02:00:00.000000000
2018-12-14 03:00:00,0.15,0.26,0.27,4.43,3,0 days 03:00:00.000000000
2018-12-14 04:00:00,0.11,0.19,0.2,4.42,4,0 days 04:00:00.000000000
2018-12-14 05:00:00,0.09,0.16,0.17,4.41,5,0 days 05:00:00.000000000
2018-12-14 06:00:00,0.05,0.09,0.1,4.43,6,0 days 06:00:00.000000000
2018-12-14 07:00:00,0.03,0.07,0.07,4.46,7,0 days 07:00:00.000000000
2018-12-14 08:00:00,0.02,0.05,0.05,4.46,8,0 days 08:00:00.000000000
2018-12-14 09:00:00,0.02,0.05,0.06,4.45,9,0 days 09:00:00.000000000
2018-12-14 10:00:00,0.05,0.1,0.11,4.43,10,0 days 10:00:00.000000000
2018-12-14 11:00:00,0.03,0.06,0.06,4.44,11,0 days 11:00:00.000000000
2018-12-14 12:00:00,0.03,0.06,0.07,4.45,12,0 days 12:00:00.000000000
2018-12-14 13:00:00,0.03,0.07,0.07,4.45,13,0 days 13:00:00.000000000
2018-12-14 14:00:00,0.04,0.09,0.1,4.44,14,0 days 14:00:00.000000000
2018-12-14 15:00:00,0.04,0.08,0.09,4.44,15,0 days 15:00:00.000000000
2018-12-14 16:00:00,0.16,0.3,0.34,4.43,16,0 days 16:00:00.000000000
2018-12-14 17:00:00,0.21,0.38,0.44,4.43,17,0 days 17:00:00.000000000
2018-12-14 18:00:00,0.23,0.42,0.48,4.43,18,0 days 18:00:00.000000000
2018-12-14 19:00:00,0.27,0.49,0.55,4.43,19,0 days 19:00:00.000000000
2018-12-14 20:00:00,0.25,0.43,0.49,4.44,20,0 days 20:00:00.000000000
2018-12-14 21:00:00,0.27,0.47,0.52,4.43,21,0 days 21:00:00.000000000
2018-12-14 22:00:00,0.3,0.52,0.59,4.43,22,0 days 22:00:00.000000000
2018-12-14 23:00:00,0.27,0.48,0.54,4.43,23,0 days 23:00:00.000000000
2018-12-15 00:00:00,0.26,0.45,0.5,4.42,0,0 days 00:00:00.000000000
2018-12-15 01:00:00,0.42,0.68,0.74,4.4,1,0 days 01:00:00.000000000
2018-12-15 02:00:00,0.55,0.89,0.95,4.43,2,0 days 02:00:00.000000000
2018-12-15 03:00:00,0.3,0.48,0.5,4.43,3,0 days 03:00:00.000000000
2018-12-15 04:00:00,0.09,0.14,0.15,4.43,4,0 days 04:00:00.000000000
2018-12-15 05:00:00,0.09,0.16,0.17,4.43,5,0 days 05:00:00.000000000
2018-12-15 06:00:00,0.08,0.15,0.16,4.43,6,0 days 06:00:00.000000000
2018-12-15 07:00:00,0.08,0.15,0.17,4.39,7,0 days 07:00:00.000000000
2018-12-15 08:00:00,0.09,0.17,0.19,4.39,8,0 days 08:00:00.000000000
2018-12-15 09:00:00,0.07,0.14,0.15,4.43,9,0 days 09:00:00.000000000
2018-12-15 10:00:00,0.04,0.09,0.1,4.41,10,0 days 10:00:00.000000000
2018-12-15 11:00:00,0.05,0.08,0.09,4.42,11,0 days 11:00:00.000000000
2018-12-15 12:00:00,0.11,0.21,0.22,4.41,12,0 days 12:00:00.000000000
2018-12-15 13:00:00,0.13,0.26,0.29,4.42,13,0 days 13:00:00.000000000
2018-12-15 14:00:00,0.07,0.14,0.15,4.41,14,0 days 14:00:00.000000000
2018-12-15 15:00:00,0.11,0.21,0.23,4.4,15,0 days 15:00:00.000000000
2018-12-15 16:00:00,0.17,0.33,0.37,4.42,16,0 days 16:00:00.000000000
2018-12-15 17:00:00,0.21,0.37,0.42,4.43,17,0 days 17:00:00.000000000
2018-12-15 18:00:00,0.31,0.56,0.64,4.42,18,0 days 18:00:00.000000000
2018-12-15 19:00:00,0.33,0.58,0.64,4.43,19,0 days 19:00:00.000000000
2018-12-15 20:00:00,0.27,0.47,0.53,4.43,20,0 days 20:00:00.000000000
2018-12-15 21:00:00,0.24,0.43,0.47,4.44,21,0 days 21:00:00.000000000
2018-12-15 22:00:00,0.27,0.46,0.5,4.43,22,0 days 22:00:00.000000000
2018-12-15 23:00:00,0.34,0.59,0.64,4.41,23,0 days 23:00:00.000000000
2018-12-16 00:00:00,0.05,0.09,0.1,4.46,0,0 days 00:00:00.000000000
2018-12-16 01:00:00,0.08,0.12,0.12,4.48,1,0 days 01:00:00.000000000
2018-12-16 02:00:00,0.09,0.13,0.14,4.48,2,0 days 02:00:00.000000000
2018-12-16 03:00:00,0.1,0.15,0.16,4.48,3,0 days 03:00:00.000000000
2018-12-16 04:00:00,0.13,0.2,0.22,4.48,4,0 days 04:00:00.000000000
2018-12-16 05:00:00,0.21,0.32,0.35,4.47,5,0 days 05:00:00.000000000
2018-12-16 06:00:00,0.31,0.51,0.57,4.47,6,0 days 06:00:00.000000000
2018-12-16 07:00:00,0.12,0.25,0.3,4.44,7,0 days 07:00:00.000000000
2018-12-16 08:00:00,0.06,0.12,0.13,4.41,8,0 days 08:00:00.000000000
2018-12-16 09:00:00,0.05,0.09,0.1,4.46,9,0 days 09:00:00.000000000
2018-12-16 10:00:00,0.05,0.1,0.11,4.44,10,0 days 10:00:00.000000000
2018-12-16 11:00:00,0.07,0.12,0.14,4.42,11,0 days 11:00:00.000000000
2018-12-16 12:00:00,0.08,0.16,0.18,4.41,12,0 days 12:00:00.000000000
2018-12-16 13:00:00,0.09,0.19,0.22,4.42,13,0 days 13:00:00.000000000
2018-12-16 14:00:00,0.11,0.21,0.24,4.44,14,0 days 14:00:00.000000000
2018-12-16 15:00:00,0.16,0.31,0.36,4.46,15,0 days 15:00:00.000000000
2018-12-16 16:00:00,0.29,0.52,0.59,4.43,16,0 days 16:00:00.000000000
2018-12-16 17:00:00,0.28,0.5,0.57,4.42,17,0 days 17:00:00.000000000
2018-12-16 18:00:00,0.37,0.64,0.72,4.41,18,0 days 18:00:00.000000000
2018-12-16 19:00:00,0.4,0.69,0.78,4.41,19,0 days 19:00:00.000000000
2018-12-16 20:00:00,0.5,0.82,0.88,4.41,20,0 days 20:00:00.000000000
2018-12-16 21:00:00,0.92,1.51,1.59,4.42,21,0 days 21:00:00.000000000
2018-12-16 22:00:00,0.78,1.27,1.34,4.42,22,0 days 22:00:00.000000000
2018-12-16 23:00:00,0.88,1.44,1.51,4.42,23,0 days 23:00:00.000000000
2018-12-17 00:00:00,0.86,1.4,1.46,4.41,0,0 days 00:00:00.000000000
2018-12-17 01:00:00,0.97,1.58,1.65,4.43,1,0 days 01:00:00.000000000
2018-12-17 02:00:00,0.73,1.2,1.26,4.43,2,0 days 02:00:00.000000000
2018-12-17 03:00:00,0.52,0.84,0.88,4.43,3,0 days 03:00:00.000000000
2018-12-17 04:00:00,0.18,0.31,0.32,4.41,4,0 days 04:00:00.000000000
2018-12-17 05:00:00,0.17,0.29,0.31,4.41,5,0 days 05:00:00.000000000
2018-12-17 06:00:00,0.11,0.19,0.21,4.39,6,0 days 06:00:00.000000000
2018-12-17 07:00:00,0.03,0.06,0.07,4.4,7,0 days 07:00:00.000000000
2018-12-17 08:00:00,0.03,0.06,0.07,4.36,8,0 days 08:00:00.000000000
2018-12-17 09:00:00,0.04,0.08,0.09,4.4,9,0 days 09:00:00.000000000
2018-12-17 10:00:00,0.09,0.16,0.17,4.41,10,0 days 10:00:00.000000000
2018-12-17 11:00:00,0.09,0.15,0.16,4.42,11,0 days 11:00:00.000000000
2018-12-17 12:00:00,0.05,0.1,0.11,4.41,12,0 days 12:00:00.000000000
2018-12-17 13:00:00,0.02,0.05,0.05,4.42,13,0 days 13:00:00.000000000
2018-12-17 14:00:00,0.02,0.03,0.04,4.42,14,0 days 14:00:00.000000000
2018-12-17 15:00:00,0.01,0.03,0.03,4.41,15,0 days 15:00:00.000000000
2018-12-17 16:00:00,0.08,0.15,0.18,4.41,16,0 days 16:00:00.000000000
2018-12-17 17:00:00,0.08,0.17,0.19,4.41,17,0 days 17:00:00.000000000
2018-12-17 18:00:00,0.09,0.19,0.21,4.44,18,0 days 18:00:00.000000000
2018-12-17 19:00:00,0.13,0.25,0.28,4.44,19,0 days 19:00:00.000000000
2018-12-17 20:00:00,0.17,0.31,0.34,4.44,20,0 days 20:00:00.000000000
2018-12-17 21:00:00,0.19,0.35,0.37,4.44,21,0 days 21:00:00.000000000
2018-12-17 22:00:00,0.2,0.36,0.4,4.44,22,0 days 22:00:00.000000000
2018-12-17 23:00:00,0.15,0.27,0.29,4.44,23,0 days 23:00:00.000000000
2018-12-18 00:00:00,0.18,0.31,0.34,4.41,0,0 days 00:00:00.000000000
2018-12-18 01:00:00,0.15,0.27,0.29,4.39,1,0 days 01:00:00.000000000
2018-12-18 02:00:00,0.17,0.3,0.32,4.36,2,0 days 02:00:00.000000000
2018-12-18 03:00:00,0.16,0.28,0.3,4.36,3,0 days 03:00:00.000000000
2018-12-18 04:00:00,0.12,0.22,0.23,4.38,4,0 days 04:00:00.000000000
2018-12-18 05:00:00,0.08,0.16,0.17,4.4,5,0 days 05:00:00.000000000
2018-12-18 06:00:00,0.04,0.09,0.1,4.4,6,0 days 06:00:00.000000000
2018-12-18 07:00:00,0.06,0.13,0.14,4.38,7,0 days 07:00:00.000000000
2018-12-18 08:00:00,0.08,0.16,0.17,4.4,8,0 days 08:00:00.000000000
2018-12-18 09:00:00,0.07,0.13,0.15,4.4,9,0 days 09:00:00.000000000
2018-12-18 10:00:00,0.07,0.13,0.14,4.38,10,0 days 10:00:00.000000000
2018-12-18 11:00:00,0.07,0.14,0.16,4.39,11,0 days 11:00:00.000000000
2018-12-18 12:00:00,0.08,0.16,0.17,4.4,12,0 days 12:00:00.000000000
2018-12-18 13:00:00,0.08,0.15,0.16,4.39,13,0 days 13:00:00.000000000
2018-12-18 14:00:00,0.06,0.13,0.15,4.42,14,0 days 14:00:00.000000000
2018-12-18 15:00:00,0.14,0.29,0.34,4.44,15,0 days 15:00:00.000000000
2018-12-18 16:00:00,0.12,0.23,0.26,4.44,16,0 days 16:00:00.000000000
2018-12-18 17:00:00,0.18,0.33,0.36,4.45,17,0 days 17:00:00.000000000
2018-12-18 18:00:00,0.23,0.42,0.48,4.45,18,0 days 18:00:00.000000000
2018-12-18 19:00:00,0.21,0.37,0.42,4.45,19,0 days 19:00:00.000000000
2018-12-18 20:00:00,0.28,0.49,0.55,4.45,20,0 days 20:00:00.000000000
2018-12-18 21:00:00,0.31,0.53,0.57,4.44,21,0 days 21:00:00.000000000
2018-12-18 22:00:00,0.33,0.56,0.61,4.44,22,0 days 22:00:00.000000000
2018-12-18 23:00:00,0.29,0.48,0.53,4.44,23,0 days 23:00:00.000000000
2018-12-19 00:00:00,0.29,0.49,0.54,4.44,0,0 days 00:00:00.000000000
2018-12-19 01:00:00,0.27,0.47,0.52,4.46,1,0 days 01:00:00.000000000
2018-12-19 02:00:00,0.32,0.54,0.6,4.46,2,0 days 02:00:00.000000000
2018-12-19 03:00:00,0.29,0.49,0.54,4.45,3,0 days 03:00:00.000000000
2018-12-19 04:00:00,0.13,0.23,0.25,4.41,4,0 days 04:00:00.000000000
2018-12-19 05:00:00,0.07,0.13,0.13,4.41,5,0 days 05:00:00.000000000
2018-12-19 06:00:00,0.07,0.13,0.15,4.41,6,0 days 06:00:00.000000000
2018-12-19 07:00:00,0.05,0.11,0.12,4.41,7,0 days 07:00:00.000000000
2018-12-19 08:00:00,0.05,0.1,0.11,4.42,8,0 days 08:00:00.000000000
2018-12-19 09:00:00,0.05,0.11,0.12,4.42,9,0 days 09:00:00.000000000
2018-12-19 10:00:00,0.05,0.1,0.11,4.42,10,0 days 10:00:00.000000000
2018-12-19 11:00:00,0.06,0.12,0.13,4.44,11,0 days 11:00:00.000000000
2018-12-19 12:00:00,0.05,0.11,0.12,4.46,12,0 days 12:00:00.000000000
2018-12-19 13:00:00,0.06,0.12,0.13,4.45,13,0 days 13:00:00.000000000
2018-12-19 14:00:00,0.06,0.11,0.12,4.44,14,0 days 14:00:00.000000000
2018-12-19 15:00:00,0.1,0.21,0.23,4.44,15,0 days 15:00:00.000000000
2018-12-19 16:00:00,0.11,0.23,0.26,4.42,16,0 days 16:00:00.000000000
2018-12-19 17:00:00,0.13,0.25,0.29,4.42,17,0 days 17:00:00.000000000
2018-12-19 18:00:00,0.18,0.34,0.39,4.42,18,0 days 18:00:00.000000000
2018-12-19 19:00:00,0.23,0.42,0.47,4.44,19,0 days 19:00:00.000000000
2018-12-19 20:00:00,0.22,0.39,0.44,4.43,20,0 days 20:00:00.000000000
2018-12-19 21:00:00,0.25,0.43,0.48,4.43,21,0 days 21:00:00.000000000
2018-12-19 22:00:00,0.25,0.46,0.51,4.42,22,0 days 22:00:00.000000000
2018-12-19 23:00:00,0.24,0.42,0.47,4.42,23,0 days 23:00:00.000000000
2018-12-20 00:00:00,0.23,0.4,0.44,4.43,0,0 days 00:00:00.000000000
2018-12-20 01:00:00,0.24,0.41,0.44,4.42,1,0 days 01:00:00.000000000
2018-12-20 02:00:00,0.24,0.4,0.43,4.42,2,0 days 02:00:00.000000000
2018-12-20 03:00:00,0.17,0.29,0.31,4.43,3,0 days 03:00:00.000000000
2018-12-20 04:00:00,0.13,0.23,0.24,4.41,4,0 days 04:00:00.000000000
2018-12-20 05:00:00,0.1,0.18,0.2,4.4,5,0 days 05:00:00.000000000
2018-12-20 06:00:00,0.06,0.12,0.13,4.41,6,0 days 06:00:00.000000000
2018-12-20 07:00:00,0.04,0.09,0.1,4.4,7,0 days 07:00:00.000000000
2018-12-20 08:00:00,0.04,0.09,0.1,4.41,8,0 days 08:00:00.000000000
2018-12-20 09:00:00,0.05,0.1,0.12,4.45,9,0 days 09:00:00.000000000
2018-12-20 10:00:00,0.08,0.14,0.15,4.46,10,0 days 10:00:00.000000000
2018-12-20 11:00:00,0.07,0.13,0.14,4.46,11,0 days 11:00:00.000000000
2018-12-20 12:00:00,0.07,0.13,0.14,4.45,12,0 days 12:00:00.000000000
2018-12-20 13:00:00,0.11,0.2,0.21,4.45,13,0 days 13:00:00.000000000
2018-12-20 14:00:00,0.07,0.14,0.15,4.45,14,0 days 14:00:00.000000000
2018-12-20 15:00:00,0.13,0.25,0.28,4.45,15,0 days 15:00:00.000000000
2018-12-20 16:00:00,0.15,0.27,0.29,4.46,16,0 days 16:00:00.000000000
2018-12-20 17:00:00,0.13,0.25,0.28,4.45,17,0 days 17:00:00.000000000
2018-12-20 18:00:00,0.17,0.3,0.33,4.45,18,0 days 18:00:00.000000000
2018-12-20 19:00:00,0.24,0.42,0.45,4.45,19,0 days 19:00:00.000000000
2018-12-20 20:00:00,0.27,0.46,0.5,4.45,20,0 days 20:00:00.000000000
2018-12-20 21:00:00,0.44,0.73,0.77,4.45,21,0 days 21:00:00.000000000
2018-12-20 22:00:00,0.46,0.76,0.8,4.45,22,0 days 22:00:00.000000000
2018-12-20 23:00:00,0.26,0.44,0.47,4.45,23,0 days 23:00:00.000000000
2018-12-21 00:00:00,0.21,0.36,0.38,4.44,0,0 days 00:00:00.000000000
2018-12-21 01:00:00,0.22,0.38,0.4,4.44,1,0 days 01:00:00.000000000
2018-12-21 02:00:00,0.19,0.33,0.35,4.4,2,0 days 02:00:00.000000000
2018-12-21 03:00:00,0.16,0.26,0.28,4.39,3,0 days 03:00:00.000000000
2018-12-21 04:00:00,0.16,0.28,0.29,4.4,4,0 days 04:00:00.000000000
2018-12-21 05:00:00,0.12,0.22,0.24,4.4,5,0 days 05:00:00.000000000
2018-12-21 06:00:00,0.07,0.13,0.15,4.38,6,0 days 06:00:00.000000000
2018-12-21 07:00:00,0.04,0.08,0.09,4.38,7,0 days 07:00:00.000000000
2018-12-21 08:00:00,0.03,0.06,0.07,4.39,8,0 days 08:00:00.000000000
2018-12-21 09:00:00,0.05,0.11,0.12,4.42,9,0 days 09:00:00.000000000
2018-12-21 10:00:00,0.07,0.14,0.15,4.42,10,0 days 10:00:00.000000000
2018-12-21 11:00:00,0.15,0.27,0.29,4.4,11,0 days 11:00:00.000000000
2018-12-21 12:00:00,0.14,0.24,0.27,4.43,12,0 days 12:00:00.000000000
2018-12-21 13:00:00,0.13,0.24,0.26,4.41,13,0 days 13:00:00.000000000
2018-12-21 14:00:00,0.06,0.13,0.14,4.43,14,0 days 14:00:00.000000000
2018-12-21 15:00:00,0.06,0.13,0.15,4.41,15,0 days 15:00:00.000000000
2018-12-21 16:00:00,0.06,0.12,0.14,4.4,16,0 days 16:00:00.000000000
2018-12-21 17:00:00,0.12,0.24,0.27,4.4,17,0 days 17:00:00.000000000
2018-12-21 18:00:00,0.2,0.38,0.44,4.4,18,0 days 18:00:00.000000000
2018-12-21 19:00:00,0.21,0.39,0.46,4.41,19,0 days 19:00:00.000000000
2018-12-21 20:00:00,0.23,0.41,0.46,4.42,20,0 days 20:00:00.000000000
2018-12-21 21:00:00,0.24,0.42,0.46,4.43,21,0 days 21:00:00.000000000
2018-12-21 22:00:00,0.22,0.38,0.42,4.44,22,0 days 22:00:00.000000000
2018-12-21 23:00:00,0.19,0.31,0.34,4.44,23,0 days 23:00:00.000000000
2018-12-22 00:00:00,0.18,0.31,0.34,4.44,0,0 days 00:00:00.000000000
2018-12-22 01:00:00,0.18,0.29,0.31,4.43,1,0 days 01:00:00.000000000
2018-12-22 02:00:00,0.12,0.2,0.21,4.43,2,0 days 02:00:00.000000000
2018-12-22 03:00:00,0.11,0.17,0.18,4.43,3,0 days 03:00:00.000000000
2018-12-22 04:00:00,0.19,0.31,0.33,4.42,4,0 days 04:00:00.000000000
2018-12-22 05:00:00,0.21,0.36,0.39,4.42,5,0 days 05:00:00.000000000
2018-12-22 06:00:00,0.04,0.1,0.11,4.42,6,0 days 06:00:00.000000000
2018-12-22 07:00:00,0.07,0.13,0.15,4.41,7,0 days 07:00:00.000000000
2018-12-22 08:00:00,0.05,0.09,0.1,4.4,8,0 days 08:00:00.000000000
2018-12-22 09:00:00,0.03,0.06,0.07,4.41,9,0 days 09:00:00.000000000
2018-12-22 10:00:00,0.03,0.06,0.07,4.39,10,0 days 10:00:00.000000000
2018-12-22 11:00:00,0.03,0.07,0.08,4.41,11,0 days 11:00:00.000000000
2018-12-22 12:00:00,0.04,0.08,0.08,4.41,12,0 days 12:00:00.000000000
2018-12-22 13:00:00,0.04,0.08,0.09,4.4,13,0 days 13:00:00.000000000
2018-12-22 14:00:00,0.05,0.1,0.11,4.39,14,0 days 14:00:00.000000000
2018-12-22 15:00:00,0.07,0.13,0.15,4.42,15,0 days 15:00:00.000000000
2018-12-22 16:00:00,0.08,0.15,0.17,4.4,16,0 days 16:00:00.000000000
2018-12-22 17:00:00,0.07,0.13,0.15,4.4,17,0 days 17:00:00.000000000
2018-12-22 18:00:00,0.11,0.22,0.25,4.39,18,0 days 18:00:00.000000000
2018-12-22 19:00:00,0.1,0.19,0.21,4.41,19,0 days 19:00:00.000000000
2018-12-22 20:00:00,0.12,0.22,0.25,4.4,20,0 days 20:00:00.000000000
2018-12-22 21:00:00,0.15,0.27,0.3,4.4,21,0 days 21:00:00.000000000
2018-12-22 22:00:00,0.1,0.2,0.22,4.41,22,0 days 22:00:00.000000000
2018-12-22 23:00:00,0.1,0.19,0.21,4.4,23,0 days 23:00:00.000000000
2018-12-23 00:00:00,0.09,0.17,0.19,4.4,0,0 days 00:00:00.000000000
2018-12-23 01:00:00,0.09,0.18,0.2,4.41,1,0 days 01:00:00.000000000
2018-12-23 02:00:00,0.09,0.18,0.19,4.41,2,0 days 02:00:00.000000000
2018-12-23 03:00:00,0.1,0.19,0.21,4.4,3,0 days 03:00:00.000000000
2018-12-23 04:00:00,0.11,0.21,0.23,4.41,4,0 days 04:00:00.000000000
2018-12-23 05:00:00,0.07,0.14,0.16,4.41,5,0 days 05:00:00.000000000
2018-12-23 06:00:00,0.08,0.17,0.18,4.42,6,0 days 06:00:00.000000000
2018-12-23 07:00:00,0.06,0.12,0.14,4.46,7,0 days 07:00:00.000000000
2018-12-23 08:00:00,0.07,0.14,0.16,4.46,8,0 days 08:00:00.000000000
2018-12-23 09:00:00,0.07,0.14,0.16,4.45,9,0 days 09:00:00.000000000
2018-12-23 10:00:00,0.14,0.25,0.27,4.46,10,0 days 10:00:00.000000000
2018-12-23 11:00:00,0.2,0.34,0.36,4.46,11,0 days 11:00:00.000000000
2018-12-23 12:00:00,0.16,0.29,0.32,4.45,12,0 days 12:00:00.000000000
2018-12-23 13:00:00,0.11,0.21,0.23,4.45,13,0 days 13:00:00.000000000
2018-12-23 14:00:00,0.11,0.21,0.22,4.46,14,0 days 14:00:00.000000000
2018-12-23 15:00:00,0.13,0.23,0.26,4.46,15,0 days 15:00:00.000000000
2018-12-23 16:00:00,0.17,0.3,0.33,4.46,16,0 days 16:00:00.000000000
2018-12-23 17:00:00,0.18,0.3,0.32,4.46,17,0 days 17:00:00.000000000
2018-12-23 18:00:00,0.21,0.35,0.38,4.46,18,0 days 18:00:00.000000000
2018-12-23 19:00:00,0.24,0.39,0.42,4.46,19,0 days 19:00:00.000000000
2018-12-23 20:00:00,0.25,0.41,0.43,4.46,20,0 days 20:00:00.000000000
2018-12-23 21:00:00,0.21,0.35,0.38,4.45,21,0 days 21:00:00.000000000
2018-12-23 22:00:00,0.23,0.38,0.41,4.45,22,0 days 22:00:00.000000000
2018-12-23 23:00:00,0.23,0.39,0.41,4.42,23,0 days 23:00:00.000000000
2018-12-24 00:00:00,0.21,0.35,0.38,4.42,0,0 days 00:00:00.000000000
2018-12-24 01:00:00,0.17,0.29,0.3,4.42,1,0 days 01:00:00.000000000
