TimeStamp,PM1(Ug/m3),PM10(Ug/m3),PM2.5(Ug/m3),hour,Hour
2019-01-21 12:00:00,44.43,62.5,45.67,12,0 days 12:00:00.000000000
2019-01-21 14:00:00,31.89,44.27,37.31,14,0 days 14:00:00.000000000
2019-01-21 15:00:00,30.06,41.29,35.6,15,0 days 15:00:00.000000000
2019-01-21 16:00:00,28.39,39.2,34.41,16,0 days 16:00:00.000000000
2019-01-21 17:00:00,17.5,24.0,23.08,17,0 days 17:00:00.000000000
2019-01-21 18:00:00,13.28,18.54,17.73,18,0 days 18:00:00.000000000
2019-01-21 19:00:00,15.49,21.92,21.08,19,0 days 19:00:00.000000000
2019-01-21 20:00:00,12.78,18.25,17.5,20,0 days 20:00:00.000000000
2019-01-21 21:00:00,13.15,18.4,17.71,21,0 days 21:00:00.000000000
2019-01-21 22:00:00,12.73,17.74,17.14,22,0 days 22:00:00.000000000
2019-01-21 23:00:00,11.51,16.07,15.53,23,0 days 23:00:00.000000000
2019-01-22 00:00:00,10.97,15.4,14.76,0,0 days 00:00:00.000000000
2019-01-22 01:00:00,10.3,14.4,13.84,1,0 days 01:00:00.000000000
2019-01-22 02:00:00,10.54,14.5,14.04,2,0 days 02:00:00.000000000
2019-01-22 03:00:00,9.78,13.32,12.88,3,0 days 03:00:00.000000000
2019-01-22 04:00:00,11.49,15.88,15.4,4,0 days 04:00:00.000000000
2019-01-22 05:00:00,13.19,18.28,17.61,5,0 days 05:00:00.000000000
2019-01-22 06:00:00,17.0,24.03,23.15,6,0 days 06:00:00.000000000
2019-01-22 07:00:00,21.47,30.08,28.13,7,0 days 07:00:00.000000000
2019-01-22 08:00:00,16.8,23.24,22.46,8,0 days 08:00:00.000000000
2019-01-22 09:00:00,17.61,24.51,23.59,9,0 days 09:00:00.000000000
2019-01-22 10:00:00,16.66,22.85,21.99,10,0 days 10:00:00.000000000
2019-01-22 11:00:00,17.81,24.37,23.5,11,0 days 11:00:00.000000000
2019-01-22 12:00:00,15.01,20.3,19.63,12,0 days 12:00:00.000000000
2019-01-22 13:00:00,14.26,19.41,18.74,13,0 days 13:00:00.000000000
2019-01-22 14:00:00,15.87,21.88,21.05,14,0 days 14:00:00.000000000
2019-01-22 15:00:00,15.79,21.36,20.76,15,0 days 15:00:00.000000000
2019-01-22 16:00:00,13.83,19.28,18.55,16,0 days 16:00:00.000000000
2019-01-22 17:00:00,23.59,34.2,29.81,17,0 days 17:00:00.000000000
2019-01-22 18:00:00,28.59,41.27,35.48,18,0 days 18:00:00.000000000
2019-01-22 19:00:00,30.5,44.69,37.26,19,0 days 19:00:00.000000000
2019-01-22 20:00:00,22.39,31.75,29.55,20,0 days 20:00:00.000000000
2019-01-22 21:00:00,19.52,27.48,26.22,21,0 days 21:00:00.000000000
2019-01-22 22:00:00,23.73,33.58,31.09,22,0 days 22:00:00.000000000
2019-01-22 23:00:00,22.58,31.5,29.75,23,0 days 23:00:00.000000000
2019-01-23 00:00:00,22.84,31.95,29.94,0,0 days 00:00:00.000000000
2019-01-23 01:00:00,23.72,33.13,30.96,1,0 days 01:00:00.000000000
2019-01-23 02:00:00,22.38,31.25,29.53,2,0 days 02:00:00.000000000
2019-01-23 03:00:00,26.38,37.52,33.5,3,0 days 03:00:00.000000000
2019-01-23 04:00:00,29.63,42.64,36.48,4,0 days 04:00:00.000000000
2019-01-23 05:00:00,34.99,51.05,40.69,5,0 days 05:00:00.000000000
2019-01-23 06:00:00,35.12,51.35,40.63,6,0 days 06:00:00.000000000
2019-01-23 07:00:00,44.16,62.88,46.13,7,0 days 07:00:00.000000000
2019-01-23 08:00:00,32.19,45.65,37.51,8,0 days 08:00:00.000000000
2019-01-23 09:00:00,35.65,51.2,40.73,9,0 days 09:00:00.000000000
2019-01-23 10:00:00,33.24,47.04,38.85,10,0 days 10:00:00.000000000
2019-01-23 11:00:00,34.6,48.98,39.82,11,0 days 11:00:00.000000000
2019-01-23 12:00:00,40.41,57.04,43.53,12,0 days 12:00:00.000000000
2019-01-23 13:00:00,39.03,54.93,42.66,13,0 days 13:00:00.000000000
2019-01-23 14:00:00,34.59,48.38,39.59,14,0 days 14:00:00.000000000
2019-01-23 15:00:00,28.94,40.26,34.96,15,0 days 15:00:00.000000000
2019-01-23 16:00:00,19.77,27.32,26.46,16,0 days 16:00:00.000000000
2019-01-23 17:00:00,25.65,35.16,32.29,17,0 days 17:00:00.000000000
2019-01-23 18:00:00,26.65,36.77,33.17,18,0 days 18:00:00.000000000
2019-01-23 19:00:00,36.48,51.17,40.77,19,0 days 19:00:00.000000000
2019-01-23 20:00:00,40.2,57.09,43.56,20,0 days 20:00:00.000000000
2019-01-23 21:00:00,39.17,55.76,43.04,21,0 days 21:00:00.000000000
2019-01-23 22:00:00,38.83,55.65,42.92,22,0 days 22:00:00.000000000
2019-01-23 23:00:00,39.05,56.04,43.23,23,0 days 23:00:00.000000000
2019-01-24 00:00:00,45.98,66.64,47.4,0,0 days 00:00:00.000000000
2019-01-24 01:00:00,42.8,61.76,45.33,1,0 days 01:00:00.000000000
2019-01-24 02:00:00,42.51,60.97,45.19,2,0 days 02:00:00.000000000
2019-01-24 03:00:00,59.25,87.38,56.54,3,0 days 03:00:00.000000000
2019-01-24 04:00:00,48.24,69.83,48.55,4,0 days 04:00:00.000000000
2019-01-24 05:00:00,38.56,55.22,42.76,5,0 days 05:00:00.000000000
2019-01-24 06:00:00,42.61,61.54,45.41,6,0 days 06:00:00.000000000
2019-01-24 07:00:00,40.39,57.18,43.64,7,0 days 07:00:00.000000000
2019-01-24 08:00:00,41.84,60.05,44.76,8,0 days 08:00:00.000000000
2019-01-24 09:00:00,65.01,95.96,62.65,9,0 days 09:00:00.000000000
2019-01-24 10:00:00,49.29,72.42,49.53,10,0 days 10:00:00.000000000
2019-01-24 11:00:00,35.69,51.34,39.97,11,0 days 11:00:00.000000000
2019-01-24 12:00:00,17.65,25.58,24.59,12,0 days 12:00:00.000000000
2019-01-24 13:00:00,20.07,29.01,27.84,13,0 days 13:00:00.000000000
2019-01-24 14:00:00,19.3,27.83,26.79,14,0 days 14:00:00.000000000
2019-01-24 15:00:00,19.29,27.26,26.38,15,0 days 15:00:00.000000000
2019-01-24 16:00:00,18.68,26.5,25.6,16,0 days 16:00:00.000000000
2019-01-24 17:00:00,17.92,25.47,24.65,17,0 days 17:00:00.000000000
2019-01-24 18:00:00,20.35,28.86,27.77,18,0 days 18:00:00.000000000
2019-01-24 19:00:00,22.31,31.86,29.99,19,0 days 19:00:00.000000000
2019-01-24 20:00:00,29.58,43.08,36.6,20,0 days 20:00:00.000000000
2019-01-24 21:00:00,28.08,40.49,35.15,21,0 days 21:00:00.000000000
2019-01-24 22:00:00,23.26,33.12,30.93,22,0 days 22:00:00.000000000
2019-01-24 23:00:00,25.21,37.34,33.31,23,0 days 23:00:00.000000000
2019-01-25 00:00:00,24.82,37.41,33.27,0,0 days 00:00:00.000000000
2019-01-25 01:00:00,30.68,48.45,38.38,1,0 days 01:00:00.000000000
2019-01-25 02:00:00,24.75,36.61,32.95,2,0 days 02:00:00.000000000
2019-01-25 03:00:00,23.94,35.25,32.03,3,0 days 03:00:00.000000000
2019-01-25 04:00:00,35.2,52.67,41.5,4,0 days 04:00:00.000000000
2019-01-25 05:00:00,28.92,43.04,36.69,5,0 days 05:00:00.000000000
2019-01-25 06:00:00,24.79,36.42,32.97,6,0 days 06:00:00.000000000
2019-01-25 07:00:00,22.44,32.96,29.6,7,0 days 07:00:00.000000000
2019-01-25 08:00:00,14.09,20.71,19.88,8,0 days 08:00:00.000000000
2019-01-25 09:00:00,15.16,22.5,21.61,9,0 days 09:00:00.000000000
2019-01-25 10:00:00,13.26,20.22,19.32,10,0 days 10:00:00.000000000
2019-01-25 11:00:00,10.7,16.08,15.44,11,0 days 11:00:00.000000000
2019-01-25 12:00:00,10.57,15.73,15.22,12,0 days 12:00:00.000000000
2019-01-25 13:00:00,11.31,16.71,16.04,13,0 days 13:00:00.000000000
2019-01-25 14:00:00,11.74,17.46,16.81,14,0 days 14:00:00.000000000
2019-01-25 15:00:00,10.72,15.65,14.98,15,0 days 15:00:00.000000000
2019-01-25 16:00:00,11.5,16.77,16.11,16,0 days 16:00:00.000000000
2019-01-25 17:00:00,15.02,21.5,20.73,17,0 days 17:00:00.000000000
2019-01-25 18:00:00,17.09,24.68,23.76,18,0 days 18:00:00.000000000
2019-01-25 19:00:00,27.43,41.18,34.89,19,0 days 19:00:00.000000000
2019-01-25 20:00:00,38.42,60.07,44.29,20,0 days 20:00:00.000000000
2019-01-25 21:00:00,30.84,46.01,38.19,21,0 days 21:00:00.000000000
2019-01-25 22:00:00,26.75,39.54,34.35,22,0 days 22:00:00.000000000
2019-01-25 23:00:00,22.36,32.73,30.58,23,0 days 23:00:00.000000000
2019-01-26 00:00:00,20.48,30.15,28.66,0,0 days 00:00:00.000000000
2019-01-26 01:00:00,21.11,31.46,29.26,1,0 days 01:00:00.000000000
2019-01-26 02:00:00,23.15,34.7,31.13,2,0 days 02:00:00.000000000
2019-01-26 03:00:00,18.82,27.69,25.99,3,0 days 03:00:00.000000000
2019-01-26 04:00:00,16.68,24.24,23.39,4,0 days 04:00:00.000000000
2019-01-26 05:00:00,16.62,24.47,23.4,5,0 days 05:00:00.000000000
2019-01-26 06:00:00,15.45,23.03,22.22,6,0 days 06:00:00.000000000
2019-01-26 07:00:00,5.12,8.0,7.55,7,0 days 07:00:00.000000000
2019-01-26 08:00:00,4.98,7.64,7.27,8,0 days 08:00:00.000000000
2019-01-26 09:00:00,9.44,14.12,13.46,9,0 days 09:00:00.000000000
2019-01-26 10:00:00,9.92,14.76,14.04,10,0 days 10:00:00.000000000
2019-01-26 11:00:00,10.04,14.99,14.28,11,0 days 11:00:00.000000000
2019-01-26 12:00:00,6.47,9.7,9.25,12,0 days 12:00:00.000000000
2019-01-26 13:00:00,7.34,11.18,10.55,13,0 days 13:00:00.000000000
2019-01-26 14:00:00,6.64,9.89,9.42,14,0 days 14:00:00.000000000
2019-01-26 15:00:00,6.88,10.68,10.14,15,0 days 15:00:00.000000000
2019-01-26 16:00:00,6.0,9.46,8.88,16,0 days 16:00:00.000000000
2019-01-26 17:00:00,7.02,11.0,10.32,17,0 days 17:00:00.000000000
2019-01-26 18:00:00,9.67,15.06,14.32,18,0 days 18:00:00.000000000
2019-01-26 19:00:00,12.18,18.86,17.84,19,0 days 19:00:00.000000000
2019-01-26 20:00:00,18.33,29.38,26.23,20,0 days 20:00:00.000000000
2019-01-26 21:00:00,21.3,33.35,29.28,21,0 days 21:00:00.000000000
2019-01-26 22:00:00,19.37,29.49,27.45,22,0 days 22:00:00.000000000
2019-01-26 23:00:00,15.27,22.74,21.66,23,0 days 23:00:00.000000000
2019-01-27 00:00:00,11.6,17.23,16.4,0,0 days 00:00:00.000000000
2019-01-27 01:00:00,10.14,15.35,14.63,1,0 days 01:00:00.000000000
2019-01-27 02:00:00,10.4,15.47,14.76,2,0 days 02:00:00.000000000
2019-01-27 03:00:00,7.86,11.76,11.29,3,0 days 03:00:00.000000000
2019-01-27 04:00:00,8.19,12.5,11.89,4,0 days 04:00:00.000000000
2019-01-27 05:00:00,7.2,10.99,10.41,5,0 days 05:00:00.000000000
2019-01-27 06:00:00,5.91,8.87,8.52,6,0 days 06:00:00.000000000
2019-01-27 07:00:00,12.09,18.61,17.81,7,0 days 07:00:00.000000000
2019-01-27 08:00:00,18.75,27.78,26.44,8,0 days 08:00:00.000000000
2019-01-27 09:00:00,10.28,15.2,14.51,9,0 days 09:00:00.000000000
2019-01-27 10:00:00,9.17,13.95,13.21,10,0 days 10:00:00.000000000
2019-01-27 11:00:00,12.01,18.11,17.04,11,0 days 11:00:00.000000000
2019-01-27 12:00:00,9.61,14.42,13.6,12,0 days 12:00:00.000000000
2019-01-27 13:00:00,10.1,14.82,14.14,13,0 days 13:00:00.000000000
2019-01-27 14:00:00,9.18,13.45,12.78,14,0 days 14:00:00.000000000
2019-01-27 15:00:00,8.66,12.82,12.14,15,0 days 15:00:00.000000000
2019-01-27 16:00:00,11.24,18.39,16.28,16,0 days 16:00:00.000000000
2019-01-27 17:00:00,10.1,15.16,14.38,17,0 days 17:00:00.000000000
2019-01-27 18:00:00,10.66,15.88,15.1,18,0 days 18:00:00.000000000
2019-01-27 19:00:00,24.73,41.58,34.31,19,0 days 19:00:00.000000000
2019-01-27 20:00:00,25.46,41.86,35.24,20,0 days 20:00:00.000000000
2019-01-27 21:00:00,21.08,32.47,29.39,21,0 days 21:00:00.000000000
2019-01-27 22:00:00,12.92,19.32,18.5,22,0 days 22:00:00.000000000
2019-01-27 23:00:00,14.95,22.7,21.65,23,0 days 23:00:00.000000000
2019-01-28 00:00:00,16.7,25.38,24.26,0,0 days 00:00:00.000000000
2019-01-28 01:00:00,12.51,19.24,18.23,1,0 days 01:00:00.000000000
2019-01-28 02:00:00,64.98,101.41,63.96,2,0 days 02:00:00.000000000
2019-01-28 03:00:00,50.9,78.23,52.03,3,0 days 03:00:00.000000000
2019-01-28 04:00:00,48.22,73.39,49.32,4,0 days 04:00:00.000000000
2019-01-28 05:00:00,16.78,25.21,23.29,5,0 days 05:00:00.000000000
2019-01-28 06:00:00,24.09,37.05,32.65,6,0 days 06:00:00.000000000
2019-01-28 07:00:00,25.21,38.52,33.0,7,0 days 07:00:00.000000000
2019-01-28 08:00:00,63.52,94.16,60.25,8,0 days 08:00:00.000000000
2019-01-28 09:00:00,34.93,51.89,38.69,9,0 days 09:00:00.000000000
2019-01-28 10:00:00,12.92,19.39,18.35,10,0 days 10:00:00.000000000
2019-01-28 11:00:00,9.41,14.18,13.44,11,0 days 11:00:00.000000000
2019-01-28 12:00:00,9.3,13.77,12.97,12,0 days 12:00:00.000000000
2019-01-28 13:00:00,9.44,14.53,13.57,13,0 days 13:00:00.000000000
2019-01-28 14:00:00,9.32,13.91,13.16,14,0 days 14:00:00.000000000
2019-01-28 15:00:00,8.81,13.8,12.71,15,0 days 15:00:00.000000000
2019-01-28 16:00:00,9.84,14.93,13.99,16,0 days 16:00:00.000000000
2019-01-28 17:00:00,11.44,17.14,16.11,17,0 days 17:00:00.000000000
2019-01-28 18:00:00,13.91,22.09,19.88,18,0 days 18:00:00.000000000
2019-01-28 19:00:00,13.66,21.83,20.23,19,0 days 19:00:00.000000000
2019-01-28 20:00:00,22.59,35.87,30.61,20,0 days 20:00:00.000000000
2019-01-28 21:00:00,21.41,33.93,30.66,21,0 days 21:00:00.000000000
2019-01-28 22:00:00,18.35,29.16,26.77,22,0 days 22:00:00.000000000
2019-01-28 23:00:00,16.52,25.72,24.09,23,0 days 23:00:00.000000000
2019-01-29 00:00:00,21.75,33.42,30.08,0,0 days 00:00:00.000000000
2019-01-29 01:00:00,23.71,36.79,32.19,1,0 days 01:00:00.000000000
2019-01-29 02:00:00,18.2,27.65,25.75,2,0 days 02:00:00.000000000
2019-01-29 03:00:00,22.37,33.87,30.66,3,0 days 03:00:00.000000000
2019-01-29 04:00:00,33.61,52.57,40.48,4,0 days 04:00:00.000000000
2019-01-29 05:00:00,37.83,60.35,43.75,5,0 days 05:00:00.000000000
2019-01-29 06:00:00,41.93,65.33,45.71,6,0 days 06:00:00.000000000
2019-01-29 07:00:00,33.14,49.77,39.61,7,0 days 07:00:00.000000000
2019-01-29 08:00:00,28.44,41.67,35.54,8,0 days 08:00:00.000000000
2019-01-29 09:00:00,36.2,53.38,41.13,9,0 days 09:00:00.000000000
2019-01-29 10:00:00,36.5,53.21,41.06,10,0 days 10:00:00.000000000
2019-01-29 11:00:00,29.87,42.5,35.94,11,0 days 11:00:00.000000000
2019-01-29 12:00:00,12.25,17.64,16.57,12,0 days 12:00:00.000000000
2019-01-29 13:00:00,25.07,32.05,27.81,13,0 days 13:00:00.000000000
2019-01-29 14:00:00,13.79,19.08,17.77,14,0 days 14:00:00.000000000
2019-01-29 15:00:00,12.16,17.96,16.81,15,0 days 15:00:00.000000000
2019-01-29 16:00:00,12.98,19.03,18.0,16,0 days 16:00:00.000000000
2019-01-29 17:00:00,12.1,17.65,16.71,17,0 days 17:00:00.000000000
2019-01-29 18:00:00,12.24,17.85,16.81,18,0 days 18:00:00.000000000
2019-01-29 19:00:00,15.43,23.45,22.0,19,0 days 19:00:00.000000000
2019-01-29 20:00:00,23.1,35.52,31.8,20,0 days 20:00:00.000000000
2019-01-29 21:00:00,26.04,39.78,34.29,21,0 days 21:00:00.000000000
2019-01-29 22:00:00,20.95,31.61,28.95,22,0 days 22:00:00.000000000
2019-01-29 23:00:00,17.98,27.14,25.41,23,0 days 23:00:00.000000000
2019-01-30 00:00:00,17.43,26.47,24.88,0,0 days 00:00:00.000000000
2019-01-30 01:00:00,26.88,41.05,34.65,1,0 days 01:00:00.000000000
2019-01-30 02:00:00,27.42,40.8,34.99,2,0 days 02:00:00.000000000
2019-01-30 03:00:00,22.7,33.5,30.7,3,0 days 03:00:00.000000000
2019-01-30 04:00:00,16.26,23.78,22.43,4,0 days 04:00:00.000000000
2019-01-30 05:00:00,15.43,22.59,21.32,5,0 days 05:00:00.000000000
2019-01-30 06:00:00,18.36,27.57,25.7,6,0 days 06:00:00.000000000
2019-01-30 07:00:00,36.39,52.45,40.79,7,0 days 07:00:00.000000000
2019-01-30 08:00:00,58.36,85.18,54.59,8,0 days 08:00:00.000000000
2019-01-30 09:00:00,44.11,64.61,45.69,9,0 days 09:00:00.000000000
2019-01-30 10:00:00,51.69,77.34,50.55,10,0 days 10:00:00.000000000
2019-01-30 11:00:00,32.88,49.41,37.77,11,0 days 11:00:00.000000000
2019-01-30 12:00:00,19.66,28.66,26.91,12,0 days 12:00:00.000000000
2019-01-30 13:00:00,15.16,22.15,20.81,13,0 days 13:00:00.000000000
2019-01-30 14:00:00,10.09,14.47,13.59,14,0 days 14:00:00.000000000
2019-01-30 15:00:00,13.76,19.93,18.89,15,0 days 15:00:00.000000000
2019-01-30 16:00:00,15.13,22.44,21.22,16,0 days 16:00:00.000000000
2019-01-30 17:00:00,15.12,22.67,21.35,17,0 days 17:00:00.000000000
2019-01-30 18:00:00,25.6,40.51,33.16,18,0 days 18:00:00.000000000
2019-01-30 19:00:00,34.17,53.71,41.05,19,0 days 19:00:00.000000000
2019-01-30 20:00:00,24.69,38.32,33.35,20,0 days 20:00:00.000000000
2019-01-30 21:00:00,32.68,50.68,39.95,21,0 days 21:00:00.000000000
2019-01-30 22:00:00,31.1,46.98,38.19,22,0 days 22:00:00.000000000
2019-01-30 23:00:00,23.59,34.71,31.35,23,0 days 23:00:00.000000000
2019-01-31 00:00:00,53.36,83.12,53.33,0,0 days 00:00:00.000000000
2019-01-31 01:00:00,46.57,70.33,48.1,1,0 days 01:00:00.000000000
2019-01-31 02:00:00,28.67,42.87,35.97,2,0 days 02:00:00.000000000
2019-01-31 03:00:00,63.99,96.51,61.72,3,0 days 03:00:00.000000000
2019-01-31 04:00:00,67.83,101.71,63.98,4,0 days 04:00:00.000000000
2019-01-31 05:00:00,31.16,45.04,36.95,5,0 days 05:00:00.000000000
2019-01-31 06:00:00,26.2,37.5,33.14,6,0 days 06:00:00.000000000
2019-01-31 07:00:00,38.99,55.98,42.56,7,0 days 07:00:00.000000000
2019-01-31 08:00:00,45.79,66.03,46.74,8,0 days 08:00:00.000000000
2019-01-31 09:00:00,43.38,62.85,45.53,9,0 days 09:00:00.000000000
2019-01-31 10:00:00,37.23,53.33,41.11,10,0 days 10:00:00.000000000
2019-01-31 11:00:00,13.55,19.13,18.15,11,0 days 11:00:00.000000000
2019-01-31 12:00:00,13.08,18.16,17.31,12,0 days 12:00:00.000000000
2019-01-31 13:00:00,13.22,18.94,17.87,13,0 days 13:00:00.000000000
2019-01-31 14:00:00,12.51,17.79,16.94,14,0 days 14:00:00.000000000
2019-01-31 15:00:00,13.44,19.06,18.01,15,0 days 15:00:00.000000000
2019-01-31 16:00:00,14.28,20.28,19.22,16,0 days 16:00:00.000000000
2019-01-31 17:00:00,14.6,20.98,19.83,17,0 days 17:00:00.000000000
2019-01-31 18:00:00,17.95,25.86,24.65,18,0 days 18:00:00.000000000
2019-01-31 19:00:00,17.55,26.24,24.57,19,0 days 19:00:00.000000000
2019-01-31 20:00:00,24.63,37.53,32.8,20,0 days 20:00:00.000000000
2019-01-31 21:00:00,23.07,34.81,31.29,21,0 days 21:00:00.000000000
2019-01-31 22:00:00,15.4,22.28,21.11,22,0 days 22:00:00.000000000
2019-01-31 23:00:00,16.6,24.06,22.8,23,0 days 23:00:00.000000000
2019-02-01 00:00:00,32.14,49.09,37.19,0,0 days 00:00:00.000000000
2019-02-01 01:00:00,41.68,64.52,45.11,1,0 days 01:00:00.000000000
2019-02-01 02:00:00,14.25,20.41,19.46,2,0 days 02:00:00.000000000
2019-02-01 03:00:00,13.02,18.42,17.53,3,0 days 03:00:00.000000000
2019-02-01 04:00:00,14.42,20.11,19.21,4,0 days 04:00:00.000000000
2019-02-01 05:00:00,16.24,23.24,21.8,5,0 days 05:00:00.000000000
2019-02-01 06:00:00,21.44,30.71,28.44,6,0 days 06:00:00.000000000
2019-02-01 07:00:00,34.92,50.45,40.26,7,0 days 07:00:00.000000000
2019-02-01 08:00:00,54.08,79.65,53.42,8,0 days 08:00:00.000000000
2019-02-01 09:00:00,57.29,83.92,54.59,9,0 days 09:00:00.000000000
2019-02-01 10:00:00,38.29,55.03,40.09,10,0 days 10:00:00.000000000
2019-02-01 11:00:00,14.47,20.23,19.27,11,0 days 11:00:00.000000000
2019-02-01 12:00:00,12.37,17.31,16.55,12,0 days 12:00:00.000000000
2019-02-01 13:00:00,10.35,14.54,13.71,13,0 days 13:00:00.000000000
2019-02-01 14:00:00,10.91,15.29,14.44,14,0 days 14:00:00.000000000
2019-02-01 15:00:00,10.0,14.39,13.53,15,0 days 15:00:00.000000000
2019-02-01 16:00:00,9.17,13.35,12.36,16,0 days 16:00:00.000000000
2019-02-01 17:00:00,12.29,16.87,16.13,17,0 days 17:00:00.000000000
2019-02-01 18:00:00,18.24,26.23,24.99,18,0 days 18:00:00.000000000
2019-02-01 19:00:00,20.9,31.16,28.46,19,0 days 19:00:00.000000000
2019-02-01 20:00:00,25.56,39.45,34.07,20,0 days 20:00:00.000000000
2019-02-01 21:00:00,23.39,35.35,31.67,21,0 days 21:00:00.000000000
2019-02-01 22:00:00,21.44,30.81,29.02,22,0 days 22:00:00.000000000
2019-02-01 23:00:00,16.69,23.61,22.58,23,0 days 23:00:00.000000000
2019-02-02 00:00:00,21.1,30.6,28.63,0,0 days 00:00:00.000000000
2019-02-02 01:00:00,37.63,56.08,41.63,1,0 days 01:00:00.000000000
2019-02-02 02:00:00,39.85,58.74,42.16,2,0 days 02:00:00.000000000
2019-02-02 03:00:00,14.59,21.42,20.16,3,0 days 03:00:00.000000000
2019-02-02 04:00:00,24.87,36.72,31.86,4,0 days 04:00:00.000000000
2019-02-02 05:00:00,57.42,84.65,55.52,5,0 days 05:00:00.000000000
2019-02-02 06:00:00,59.98,91.85,57.85,6,0 days 06:00:00.000000000
2019-02-02 07:00:00,49.49,74.11,49.44,7,0 days 07:00:00.000000000
2019-02-02 08:00:00,24.52,36.91,31.65,8,0 days 08:00:00.000000000
2019-02-02 09:00:00,8.87,13.16,12.37,9,0 days 09:00:00.000000000
2019-02-02 10:00:00,5.36,8.27,7.6,10,0 days 10:00:00.000000000
2019-02-02 11:00:00,3.35,5.35,4.8,11,0 days 11:00:00.000000000
2019-02-02 12:00:00,3.15,5.05,4.6,12,0 days 12:00:00.000000000
2019-02-02 13:00:00,5.74,8.58,7.93,13,0 days 13:00:00.000000000
2019-02-02 14:00:00,5.82,8.61,7.93,14,0 days 14:00:00.000000000
2019-02-02 15:00:00,6.0,8.98,8.26,15,0 days 15:00:00.000000000
2019-02-02 16:00:00,7.76,11.26,10.49,16,0 days 16:00:00.000000000
2019-02-02 17:00:00,9.91,14.44,13.63,17,0 days 17:00:00.000000000
2019-02-02 18:00:00,14.49,23.53,21.56,18,0 days 18:00:00.000000000
2019-02-02 19:00:00,17.81,27.36,25.68,19,0 days 19:00:00.000000000
2019-02-02 20:00:00,31.99,49.69,39.3,20,0 days 20:00:00.000000000
2019-02-02 21:00:00,29.97,44.04,36.73,21,0 days 21:00:00.000000000
2019-02-02 22:00:00,24.39,35.14,31.86,22,0 days 22:00:00.000000000
2019-02-02 23:00:00,20.86,29.79,28.34,23,0 days 23:00:00.000000000
2019-02-03 00:00:00,16.6,23.53,22.48,0,0 days 00:00:00.000000000
2019-02-03 01:00:00,34.47,51.68,40.4,1,0 days 01:00:00.000000000
2019-02-03 02:00:00,24.33,35.88,32.24,2,0 days 02:00:00.000000000
2019-02-03 03:00:00,16.77,23.88,22.95,3,0 days 03:00:00.000000000
2019-02-03 04:00:00,15.67,22.61,21.47,4,0 days 04:00:00.000000000
2019-02-03 05:00:00,22.06,31.86,28.89,5,0 days 05:00:00.000000000
2019-02-03 06:00:00,23.17,34.0,30.79,6,0 days 06:00:00.000000000
2019-02-03 07:00:00,35.68,51.51,40.01,7,0 days 07:00:00.000000000
2019-02-03 08:00:00,70.15,103.56,65.84,8,0 days 08:00:00.000000000
2019-02-03 09:00:00,25.93,38.0,32.03,9,0 days 09:00:00.000000000
2019-02-03 10:00:00,13.76,19.17,18.43,10,0 days 10:00:00.000000000
2019-02-03 11:00:00,9.65,13.23,12.72,11,0 days 11:00:00.000000000
2019-02-03 12:00:00,7.33,10.37,9.79,12,0 days 12:00:00.000000000
2019-02-03 13:00:00,7.15,10.15,9.52,13,0 days 13:00:00.000000000
2019-02-03 14:00:00,9.31,13.06,12.38,14,0 days 14:00:00.000000000
2019-02-03 15:00:00,21.6,28.19,24.45,15,0 days 15:00:00.000000000
2019-02-03 16:00:00,12.52,17.24,15.6,16,0 days 16:00:00.000000000
2019-02-03 17:00:00,7.26,10.45,9.84,17,0 days 17:00:00.000000000
2019-02-03 18:00:00,10.71,15.31,14.61,18,0 days 18:00:00.000000000
2019-02-03 19:00:00,11.9,17.02,16.22,19,0 days 19:00:00.000000000
2019-02-03 20:00:00,14.76,21.6,20.57,20,0 days 20:00:00.000000000
2019-02-03 21:00:00,15.01,21.32,20.39,21,0 days 21:00:00.000000000
2019-02-03 22:00:00,15.47,22.17,21.14,22,0 days 22:00:00.000000000
2019-02-03 23:00:00,14.49,20.66,19.67,23,0 days 23:00:00.000000000
2019-02-04 00:00:00,10.88,15.24,14.52,0,0 days 00:00:00.000000000
2019-02-04 01:00:00,11.51,16.11,15.44,1,0 days 01:00:00.000000000
2019-02-04 02:00:00,25.93,39.1,33.61,2,0 days 02:00:00.000000000
2019-02-04 03:00:00,25.22,38.26,33.58,3,0 days 03:00:00.000000000
2019-02-04 04:00:00,21.21,31.81,29.12,4,0 days 04:00:00.000000000
2019-02-04 05:00:00,15.51,22.34,21.37,5,0 days 05:00:00.000000000
2019-02-04 06:00:00,50.38,74.38,49.55,6,0 days 06:00:00.000000000
2019-02-04 07:00:00,40.78,59.49,43.73,7,0 days 07:00:00.000000000
2019-02-04 08:00:00,25.58,36.75,32.02,8,0 days 08:00:00.000000000
2019-02-04 09:00:00,17.66,25.42,24.2,9,0 days 09:00:00.000000000
2019-02-04 10:00:00,11.01,15.41,14.72,10,0 days 10:00:00.000000000
2019-02-04 11:00:00,10.94,14.85,14.26,11,0 days 11:00:00.000000000
2019-02-04 12:00:00,11.47,15.34,14.73,12,0 days 12:00:00.000000000
2019-02-04 13:00:00,11.27,15.38,14.69,13,0 days 13:00:00.000000000
2019-02-04 14:00:00,12.6,17.31,16.63,14,0 days 14:00:00.000000000
2019-02-04 15:00:00,14.57,19.87,18.95,15,0 days 15:00:00.000000000
2019-02-04 16:00:00,13.7,18.89,18.13,16,0 days 16:00:00.000000000
