TimeStamp,PM1(Ug/m3),PM2.5(Ug/m3),PM10(Ug/m3),hour,Hour
2017-11-23 00:00:00,,,,0,0 days 00:00:00.000000000
2017-11-23 01:00:00,,,,1,0 days 01:00:00.000000000
2017-11-23 02:00:00,,,,2,0 days 02:00:00.000000000
2017-11-23 03:00:00,,,,3,0 days 03:00:00.000000000
2017-11-23 04:00:00,124.37,143.31,230.63,4,0 days 04:00:00.000000000
2017-11-23 05:00:00,44.67,55.22,126.3,5,0 days 05:00:00.000000000
2017-11-23 06:00:00,31.12,41.17,108.44,6,0 days 06:00:00.000000000
2017-11-23 07:00:00,34.07,45.66,87.97,7,0 days 07:00:00.000000000
2017-11-23 08:00:00,24.12,32.96,67.58,8,0 days 08:00:00.000000000
2017-11-23 09:00:00,,,,9,0 days 09:00:00.000000000
2017-11-23 10:00:00,,,,10,0 days 10:00:00.000000000
2017-11-23 11:00:00,,,,11,0 days 11:00:00.000000000
2017-11-23 12:00:00,,,,12,0 days 12:00:00.000000000
2017-11-23 13:00:00,,,,13,0 days 13:00:00.000000000
2017-11-23 14:00:00,,,,14,0 days 14:00:00.000000000
2017-11-23 15:00:00,,,,15,0 days 15:00:00.000000000
2017-11-23 16:00:00,,,,16,0 days 16:00:00.000000000
2017-11-23 17:00:00,,,,17,0 days 17:00:00.000000000
2017-11-23 18:00:00,,,,18,0 days 18:00:00.000000000
2017-11-23 19:00:00,,,,19,0 days 19:00:00.000000000
2017-11-23 20:00:00,,,,20,0 days 20:00:00.000000000
2017-11-23 21:00:00,,,,21,0 days 21:00:00.000000000
